target_id	title	author	year	candidate_count	decision	selected_qid	alternative_qids	confidence	issue_codes	reason	resolution_stage	decision_source	model	prompt_sha256	context_safe_fallback
OL5043980W	Yellow butterflies	Mary Raymond Shipman Andrews	1922	1	NO_MATCH		[]	high	"[""wrong_work""]"	The only candidate is the collaborative novel The Whole Family, which has a different title and is not the target work Yellow butterflies, despite including Mary Raymond Shipman Andrews as one of its contributors.	llm_judge	gpt-5.6-luna_v6	gpt-5.6-luna	f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da	False
OL5115506W	The madness of May	Nicholson, Meredith	1917	4	NO_MATCH		[]	high	"[""wrong_work""]"	"None of the supplied candidates represents ""The madness of May""; all are different works by Meredith Nicholson."	llm_judge	gpt-5.6-luna_v6	gpt-5.6-luna	f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da	False
OL5178789W	The vanished empire	Waldo Hilary Dunn	1904	1	NO_MATCH		[]	high	"[""wrong_work""]"	The sole candidate is a 2008 film by Karen Shakhnazarov, not the 1904 literary work by Waldo Hilary Dunn.	llm_judge	gpt-5.6-luna_v6	gpt-5.6-luna	f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da	False
OL5185415W	The black hood	Dixon, Thomas	1924	9	NO_MATCH		[]	high	"[""wrong_work"", ""author_ambiguity""]"	"None of the supplied candidates has the target title ""The Black Hood"". The Thomas Dixon Jr. candidates are different novels, while the other candidates concern unrelated authors or works; the author identity is therefore unresolved."	llm_judge	gpt-5.6-luna_v6	gpt-5.6-luna	f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da	False
OL5359127W	The secret road	Bruce Lancaster	1940	0	NO_MATCH		[]		"[""no_candidate_retrieved""]"		candidate_retrieval	deterministic_no_candidate			False
OL5362129W	The strong city	Taylor Caldwell	1942	9	NO_MATCH		[]	high	"[""wrong_work""]"	"None of the supplied candidates represents the work titled ""The Strong City"" by Taylor Caldwell; all are different novels by the same author."	llm_judge	gpt-5.6-luna_v6	gpt-5.6-luna	f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da	False
OL5625464W	Tradition and Hugh Walpole	Dane, Clemence.	1929	9	NO_MATCH		[]	high	"[""wrong_work""]"	"None of the supplied candidates has the target title ""Tradition and Hugh Walpole"". The candidates are different novels, a short story, or a play, despite some sharing Clemence Dane as author."	llm_judge	gpt-5.6-luna_v6	gpt-5.6-luna	f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da	False
OL5823123W	Outposts of vengeance	E. E. Halleran	1945	0	NO_MATCH		[]		"[""no_candidate_retrieved""]"		candidate_retrieval	deterministic_no_candidate			False
OL5897312W	Mystery nature stories	Mary Adrian	1948	0	NO_MATCH		[]		"[""no_candidate_retrieved""]"		candidate_retrieval	deterministic_no_candidate			False
OL6043018W	Rip Van Winkle and Other Stories	Irving, Washington	1922	6	MATCH	Q138515693	[]	high	"[""title_variant""]"	Work-level short story collection by Washington Irving with the matching title; '&' is a typographic variant of 'and'.	llm_judge	gpt-5.6-luna_v6	gpt-5.6-luna	f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da	False
OL6554603W	Captain Kidd	Norman Reilly Raine	1945	5	NO_MATCH		[]	high	"[""wrong_work""]"	None of the supplied candidates represents the literary work Captain Kidd by Norman Reilly Raine; they are a television episode, hymn tune, video game, person alias, or disambiguation page.	llm_judge	gpt-5.6-luna_v6	gpt-5.6-luna	f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da	False
OL6681201W	Stories of the South, old and new	Addison Hibbard	1931	0	NO_MATCH		[]		"[""no_candidate_retrieved""]"		candidate_retrieval	deterministic_no_candidate			False
OL67224W	A white heron, and other stories	Sarah Orne Jewett	1886	10	NO_MATCH		[]	high	"[""wrong_work""]"	The target is the 1886 short-story collection “A White Heron, and Other Stories,” but the closest candidate, Q300617, is the distinct constituent short story “A White Heron.” The other candidates represent different works or collections.	llm_judge	gpt-5.6-luna_v6	gpt-5.6-luna	f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da	False
OL6739763W	Cressey & Poictiers	John G. Edgar	1906	1	MATCH	Q111901570	[]	high	[]	Exact title match and compatible author identity: John G. Edgar corresponds to John George Edgar. The candidate is a work-level literary item; the 1876 date can represent the original publication while the target's 1906 date is likely a later edition.	llm_judge	gpt-5.6-luna_v6	gpt-5.6-luna	f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da	False
OL6810305W	Poor people	I. K. Friedman	1900	5	NO_MATCH		[]	high	"[""wrong_work""]"	None of the supplied candidates represents the literary work Poor People by I. K. Friedman; they are social concepts, a song, or a painting, with no matching author or work-level bibliographic metadata.	llm_judge	gpt-5.6-luna_v6	gpt-5.6-luna	f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da	False
OL683087W	Black Sparta	Naomi Mitchison	1928	10	NO_MATCH		[]	high	"[""wrong_work""]"	"None of the supplied candidates has the target title ""Black Sparta"" or other affirmative identity evidence; all represent different Naomi Mitchison works."	llm_judge	gpt-5.6-luna_v6	gpt-5.6-luna	f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da	False
OL6922119W	Sixty years ago	George Philip Krapp	1927	1	NO_MATCH		[]	high	"[""wrong_work""]"	The sole candidate is a 1958 scientific article with no author match, not George Philip Krapp's 1927 literary work.	llm_judge	gpt-5.6-luna_v6	gpt-5.6-luna	f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da	False
OL7002541W	The trial of Helen McLeod	Alice Beal Parsons	1938	0	NO_MATCH		[]		"[""no_candidate_retrieved""]"		candidate_retrieval	deterministic_no_candidate			False
OL7024373W	The little brick church	William C. Falkner	1882	0	NO_MATCH		[]		"[""no_candidate_retrieved""]"		candidate_retrieval	deterministic_no_candidate			False
OL7109295W	Classical mythology and Arthurian romance	Charles Bertram Lewis	1932	0	NO_MATCH		[]		"[""no_candidate_retrieved""]"		candidate_retrieval	deterministic_no_candidate			False
OL7134835W	Defender of the faith	Frank James Mathew	1899	5	MATCH	Q112067397	[]	high	[]	Exact title and 1899 publication year match the target, and the candidate is a work-level novel by Frank Mathew, a catalog-style variant of Frank James Mathew. The other title matches have different authors or are non-work entities.	llm_judge	gpt-5.6-luna_v6	gpt-5.6-luna	f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da	False
OL7139050W	Nicodemus and the goose	Inez Hogan	1945	0	NO_MATCH		[]		"[""no_candidate_retrieved""]"		candidate_retrieval	deterministic_no_candidate			False
OL7359074W	Hell cat	Idabel Williams	1934	4	NO_MATCH		[]	high	"[""wrong_work"", ""adaptation""]"	None of the supplied candidates represents the literary work Hell Cat by Idabel Williams. They are an amusement ride, two films, and a live musical performance; the 1934 film is not sufficient evidence of identity with the target novel.	llm_judge	gpt-5.6-luna_v6	gpt-5.6-luna	f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da	False
OL7412810W	Raeburn unafraid	Ivy May Bolton	1942	0	NO_MATCH		[]		"[""no_candidate_retrieved""]"		candidate_retrieval	deterministic_no_candidate			False
OL7421070W	The silent drum	Swanson, Neil H.	1940	0	NO_MATCH		[]		"[""no_candidate_retrieved""]"		candidate_retrieval	deterministic_no_candidate			False
OL7424249W	The sun trail	Merritt Parmelee Allen	1943	3	NO_MATCH		[]	high	"[""wrong_work"", ""edition_without_work_item""]"	"The exact-title candidates are works by Cherith Baldry and Erin Hunter, not Merritt Parmelee Allen. The Allen-authored candidate is a 1935 Czech edition titled ""Meč od admirála"" and is not identified as The Sun Trail or linked to a corresponding work-level item."	llm_judge	gpt-5.6-luna_v6	gpt-5.6-luna	f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da	False
OL7433756W	Wrecked on Labrador	Winfrid Alden Stearns	1888	6	NO_MATCH		[]	high	"[""wrong_work"", ""edition_without_work_item""]"	None of the supplied candidates represents “Wrecked on Labrador.” They are edition-level records for different works, including Labrador studies, bird-life works, and natural-history notes.	llm_judge	gpt-5.6-luna_v6	gpt-5.6-luna	f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da	False
OL7447375W	Young woman of Europe	Ruth Feiner	1942	0	NO_MATCH		[]		"[""no_candidate_retrieved""]"		candidate_retrieval	deterministic_no_candidate			False
OL7457312W	Air stewardess	Nellie Graf	1938	0	NO_MATCH		[]		"[""no_candidate_retrieved""]"		candidate_retrieval	deterministic_no_candidate			False
OL7498606W	Ramrod Jones, hunter and patriot	Clinton Giddings Brown	1905	0	NO_MATCH		[]		"[""no_candidate_retrieved""]"		candidate_retrieval	deterministic_no_candidate			False
OL7565921W	A Japanese grandmother	Lipppard, Emma Gerberding	1934	0	NO_MATCH		[]		"[""no_candidate_retrieved""]"		candidate_retrieval	deterministic_no_candidate			False
OL7649913W	Susan Merton - nurse	Louise Logan	1941	0	NO_MATCH		[]		"[""no_candidate_retrieved""]"		candidate_retrieval	deterministic_no_candidate			False
OL7651075W	Lord Clive, the conqueror of India	Wolf H. Harness	1939	0	NO_MATCH		[]		"[""no_candidate_retrieved""]"		candidate_retrieval	deterministic_no_candidate			False
OL7652516W	Nicodemus	Dorothy Walworth Carman	1946	5	NO_MATCH		[]	high	"[""wrong_work""]"	None of the supplied candidates represents the literary work Nicodemus by Dorothy Walworth Carman; they are an encyclopedia article, visual artworks, a disambiguation page, and a person.	llm_judge	gpt-5.6-luna_v6	gpt-5.6-luna	f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da	False
OL7661753W	The Emperor's nephew	Magoon, Marian Austin (Waite)	1942	0	NO_MATCH		[]		"[""no_candidate_retrieved""]"		candidate_retrieval	deterministic_no_candidate			False
OL7707449W	Mahanomah	Bertha Anna Kelsey Breckenridge	1910	0	NO_MATCH		[]		"[""no_candidate_retrieved""]"		candidate_retrieval	deterministic_no_candidate			False
OL7713301W	Don Sagasto's daughter	Paul Harcourt Blades	1911	0	NO_MATCH		[]		"[""no_candidate_retrieved""]"		candidate_retrieval	deterministic_no_candidate			False
OL7714656W	Kaiuolani	I. William Adams	1912	0	NO_MATCH		[]		"[""no_candidate_retrieved""]"		candidate_retrieval	deterministic_no_candidate			False
OL7842635W	Lorna Carswell	Comer Leonard Peek	1903	0	NO_MATCH		[]		"[""no_candidate_retrieved""]"		candidate_retrieval	deterministic_no_candidate			False
OL7850813W	"""Lords of the soil"""	Lydia A. Jocelyn	1905	0	NO_MATCH		[]		"[""no_candidate_retrieved""]"		candidate_retrieval	deterministic_no_candidate			False
OL7857526W	Mucca Scob, or, Threads of prehistoric and present history, concatenated	T. M. Kelly	1885	0	NO_MATCH		[]		"[""no_candidate_retrieved""]"		candidate_retrieval	deterministic_no_candidate			False
OL7867658W	Fun on the farm : in old Kentucky	Ollis Craveison	1909	0	NO_MATCH		[]		"[""no_candidate_retrieved""]"		candidate_retrieval	deterministic_no_candidate			False
OL7871334W	The Greek romances in Elizabethan prose fiction	Wolff, Samuel Lee	1912	0	NO_MATCH		[]		"[""no_candidate_retrieved""]"		candidate_retrieval	deterministic_no_candidate			False
OL7887576W	Defence and foreign affairs	Lash, Zebulon Aiton	1917	0	NO_MATCH		[]		"[""no_candidate_retrieved""]"		candidate_retrieval	deterministic_no_candidate			False
OL8258406W	Pretty Polly Perkins	Ethel Calvert Phillips	1925	0	NO_MATCH		[]		"[""no_candidate_retrieved""]"		candidate_retrieval	deterministic_no_candidate			False
OL8395530W	Modern parables	E. Gilmour Smith	1943	0	NO_MATCH		[]		"[""no_candidate_retrieved""]"		candidate_retrieval	deterministic_no_candidate			False
OL8718384W	Shavings	Lincoln, Joseph Crosby	1918	3	NO_MATCH		[]	high	"[""wrong_work""]"	"No supplied candidate represents the literary work ""Shavings"" by Joseph Crosby Lincoln. Q102414554 and Q1225294 are nonliterary meanings of shavings, while Q96398469 is a different literary work by Lincoln."	llm_judge	gpt-5.6-luna_v6	gpt-5.6-luna	f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da	False
OL8852761W	The forging of the pikes	Anna May Wilson	1920	0	NO_MATCH		[]		"[""no_candidate_retrieved""]"		candidate_retrieval	deterministic_no_candidate			False
OL99256W	Spencer Brade M.D.	Frank G. Slaughter	1942	5	NO_MATCH		[]	high	"[""wrong_work""]"	"None of the supplied candidates represents the literary work ""Spencer Brade M.D.""; the listed works have different titles, and the metadata-poor coauthored item lacks affirmative identity evidence."	llm_judge	gpt-5.6-luna_v6	gpt-5.6-luna	f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da	False
OL10421504W	Winter's Day	Netta Muskett	1936	3	NO_MATCH		[]	high	"[""wrong_work""]"	All supplied candidates are non-literary works—a music single or paintings—and none represents Netta Muskett's 1936 novel Winter's Day.	llm_judge	gpt-5.6-luna_v6	gpt-5.6-luna	f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da	False
OL1065767W	A millionaire's love story	Guy Newell Boothby	1901	9	MATCH	Q124080938	[]	high	[]	Exact title, author, and 1901 publication year match the target; the candidate is explicitly represented as a literary work rather than an edition or translation.	llm_judge	gpt-5.6-luna_v6	gpt-5.6-luna	f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da	False
OL10699434W	Joyce Morrell's harvest	Emily Sarah Holt	1881	10	MATCH	Q124093113	[]	high	"[""title_variant""]"	Q124093113 is a work-level literary item by Emily Sarah Holt, published in 1881, with the matching title variant “Joyce Morrell's Harvest: or, The Annals of Selwick Hall.”	llm_judge	gpt-5.6-luna_v6	gpt-5.6-luna	f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da	False
OL1099727W	Topsy-Turvy	Jules Verne	1890	13	MATCH	Q594139	[]	high	"[""title_variant""]"	"Q594139 is a work-level novel by Jules Verne, with the exact alias ""Topsy-Turvy"" and French stated title ""Sans dessus dessous,"" matching the target literary work."	llm_judge	gpt-5.6-luna_v6	gpt-5.6-luna	f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da	False
OL11230505W	Catalogue of historical fiction in the Brookline Public Library	Brookline.  Public Library.	1897	0	NO_MATCH		[]		"[""no_candidate_retrieved""]"		candidate_retrieval	deterministic_no_candidate			False
OL11449061W	1900, or, The last president	Ingersoll Lockwood	1896	4	NO_MATCH		[]	high	"[""edition_without_work_item""]"	Q140775614 matches the target title, author, and year but is explicitly classified as a version/edition/translation and has no supplied work-level parent. The remaining candidates represent different Baron Trump works.	llm_judge	gpt-5.6-luna_v6	gpt-5.6-luna	f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da	False
OL120103W	Yokohama, California	Toshio Mori	1949	11	NO_MATCH		[]	high	"[""wrong_work"", ""author_ambiguity""]"	The target is the 1949 literary work by American writer Toshio Mori (Q7827771), but all supplied candidates are scientific articles by researchers or unrelated Toshio Mori individuals and none has a matching title or literary-work identity.	llm_judge	gpt-5.6-luna_v6	gpt-5.6-luna	f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da	False
OL12040030W	The relation of Golagros and Gawane to the Old French Perceval	Paul John Ketrick	1931	0	NO_MATCH		[]		"[""no_candidate_retrieved""]"		candidate_retrieval	deterministic_no_candidate			False
OL1208709W	Nachkrieg	Ludwig Renn	1930	7	MATCH	Q64156581	[]	high	[]	"Q64156581 is a work-level literary item by Ludwig Renn, has the exact title alias ""Nachkrieg,"" and matches the 1930 publication year."	llm_judge	gpt-5.6-luna_v6	gpt-5.6-luna	f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da	False
OL1253563W	Hudson of Hudson's Bay	J. M. Scott	1950	12	NO_MATCH		[]	high	"[""wrong_work""]"	The target is Hudson of Hudson's Bay by J. M. Scott (James Maurice Scott), but none of the supplied candidates has a matching or variant title. The candidates are unrelated scholarly articles or other novels by the same author.	llm_judge	gpt-5.6-luna_v6	gpt-5.6-luna	f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da	False
OL1262018W	Gin and bitters	Jane Lane	1945	1	NO_MATCH		[]	high	"[""wrong_work""]"	"The only candidate is the work ""A State of Mind"" by Jane Lane, which does not match the target title ""Gin and bitters""; no candidate represents the target work."	llm_judge	gpt-5.6-luna_v6	gpt-5.6-luna	f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da	False
OL1336980W	Golf Without Tears	P. G. Wodehouse	1924	9	NO_MATCH		[]	high	"[""wrong_work""]"	None of the supplied candidates represents Golf Without Tears; all have different titles and are unrelated works by P. G. Wodehouse.	llm_judge	gpt-5.6-luna_v6	gpt-5.6-luna	f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da	False
OL1337080W	Mr. Mulliner Speaking	P. G. Wodehouse	1929	9	MATCH	Q6929436	[]	high	[]	"Q6929436 has the exact title ""Mr Mulliner Speaking,"" matches P. G. Wodehouse, is dated 1929, and is explicitly identified as a literary short story collection rather than an edition or derivative."	llm_judge	gpt-5.6-luna_v6	gpt-5.6-luna	f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da	False
OL137385W	Long Live the King!	Mary Roberts Rinehart	1917	14	NO_MATCH		[]	high	"[""wrong_work""]"	None of the supplied candidates represents Mary Roberts Rinehart's 1917 literary work. The exact-title candidates are television episodes, a comic, a video game, and games, while the author-linked candidates have different titles.	llm_judge	gpt-5.6-luna_v6	gpt-5.6-luna	f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da	False
OL14848561W	Homing	Grace Livingston Hill	1938	5	NO_MATCH		[]	high	"[""wrong_work""]"	None of the supplied candidates represents the literary work Homing by Grace Livingston Hill; they are a person, concept, technical entities, animal behavior, or a disambiguation page.	llm_judge	gpt-5.6-luna_v6	gpt-5.6-luna	f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da	False
OL15011599W	King of Ranleigh	F. S. Brereton	1900	4	NO_MATCH		[]	high	"[""wrong_work""]"	"None of the supplied work-level candidates has the target title ""King of Ranleigh""; they are distinct novels by the same author."	llm_judge	gpt-5.6-luna_v6	gpt-5.6-luna	f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da	False
OL15155044W	Uncle Wiggily on the farm	Howard Roger Garis	1922	10	NO_MATCH		[]	high	"[""wrong_work""]"	"None of the supplied candidates represents ""Uncle Wiggily on the farm""; they are different Howard Roger Garis works, including unrelated Tom Swift, Dick Hamilton, Curlytops, and Uncle Wiggily titles."	llm_judge	gpt-5.6-luna_v6	gpt-5.6-luna	f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da	False
OL15220963W	Charles Dickens. The Writer and His Works	Charles Dickens	1948	9	NO_MATCH		[]	high	"[""wrong_work"", ""author_ambiguity""]"	"None of the supplied candidates represents the literary study titled ""Charles Dickens. The Writer and His Works"". They are unrelated Dickens novels, stories, bibliographies, collections, or works by a different person named Charles Dickens, indicating that the target author resolution is ambiguous or incorrect."	llm_judge	gpt-5.6-luna_v6	gpt-5.6-luna	f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da	False
OL15352436W	Ten years a cowboy	Post, C. C.	1902	0	NO_MATCH		[]		"[""no_candidate_retrieved""]"		candidate_retrieval	deterministic_no_candidate			False
OL15396387W	Cherry Ames, Veterans' Nurse	Helen Wells	1946	1	NO_MATCH		[]	high	"[""wrong_work""]"	The sole candidate is the distinct Vicki Barr Flight Stewardess Series, not Cherry Ames, Veterans' Nurse. It has no matching title or other evidence identifying it as the target work.	llm_judge	gpt-5.6-luna_v6	gpt-5.6-luna	f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da	False
OL15430392W	In the saddle	Optic, Oliver	1895	3	NO_MATCH		[]	high	"[""wrong_work""]"	"All supplied candidates are different literary works by Oliver Optic/William Taylor Adams and none has the target title or affirmative identity evidence for ""In the saddle""."	llm_judge	gpt-5.6-luna_v6	gpt-5.6-luna	f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da	False
OL15549643W	Bright yellow gold	Horace W. Bennett	1935	0	NO_MATCH		[]		"[""no_candidate_retrieved""]"		candidate_retrieval	deterministic_no_candidate			False
OL15937405W	The vanishing comrade	Ethel Cook Eliot	1924	2	NO_MATCH		[]	high	"[""wrong_work""]"	"Neither supplied candidate matches the target title ""The vanishing comrade""; they are distinct novels by Ethel Cook Eliot."	llm_judge	gpt-5.6-luna_v6	gpt-5.6-luna	f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da	False
OL16523484W	With the Black Prince	William Osborn Stoddard	1898	3	MATCH	Q111899723	[]	high	[]	Q111899723 is a work-level literary item with the exact title, matching author, and matching 1898 publication year.	llm_judge	gpt-5.6-luna_v6	gpt-5.6-luna	f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da	False
OL16657207W	A girl of the Limberlost	Gene Stratton-Porter	1909	13	MATCH	Q4657049	[]	high	[]	Q4657049 is the work-level literary item for A Girl of the Limberlost, with an exact title match and Gene Stratton-Porter as author. The other exact-title candidates are film adaptations or a disambiguation page.	llm_judge	gpt-5.6-luna_v6	gpt-5.6-luna	f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da	False
OL16765887W	Northern diamonds	Frank Lillie Pollock	1917	1	NO_MATCH		[]	high	"[""wrong_work""]"	The sole candidate is a Northern Diamonds cricket team, not the literary work Northern diamonds by Frank Lillie Pollock.	llm_judge	gpt-5.6-luna_v6	gpt-5.6-luna	f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da	False
OL16874658W	Strong and steady, or, Paddle your own canoe	Horatio Alger	1900	7	NO_MATCH		[]	high	"[""wrong_work"", ""edition_without_work_item""]"	None of the supplied candidates represents Strong and steady, or, Paddle your own canoe. They are different Horatio Alger works, and Bound to Rise is explicitly an edition-level item.	llm_judge	gpt-5.6-luna_v6	gpt-5.6-luna	f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da	False
OL16890020W	Herbert Carter's legacy, or, The inventor's son	Horatio Alger	1900	7	NO_MATCH		[]	high	"[""wrong_work""]"	None of the supplied candidates has the target title or an identifying title variant. The candidates represent different Horatio Alger works, and one is an unrelated edition; author compatibility alone is insufficient.	llm_judge	gpt-5.6-luna_v6	gpt-5.6-luna	f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da	False
OL1727745W	The clock	Alekseĭ Remizov	1924	6	NO_MATCH		[]	high	"[""wrong_work""]"	No supplied candidate represents Aleksei Remizov's literary work The Clock. The title-matching candidates are films, television episodes, or a constellation, while Q4503281 is a different Remizov work, Tsar Maximilian.	llm_judge	gpt-5.6-luna_v6	gpt-5.6-luna	f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da	False
OL17308462W	The lamplighter	Maria S. Cummins	1892	5	MATCH	Q110190174	[]	high	[]	Q110190174 is the work-level book titled The Lamplighter by Maria Susanna Cummins, matching the target author and title. The 1892 target year is consistent with a later edition of the 1854 novel. Q110243870 represents a periodical serialization rather than the abstract literary work.	llm_judge	gpt-5.6-luna_v6	gpt-5.6-luna	f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da	False
OL17776924W	The upheaval in far Cathay	Hing-shang Ng	1904	0	NO_MATCH		[]		"[""no_candidate_retrieved""]"		candidate_retrieval	deterministic_no_candidate			False
OL17789030W	Follow thou Me	Eleanor Beard Hatton	1916	1	NO_MATCH		[]	high	"[""edition_without_work_item"", ""wrong_work""]"	The sole candidate is a 1933 recurring World Day of Prayer event edition, not the 1916 literary work by Eleanor Beard Hatton. Its matching title phrase is insufficient evidence of bibliographic identity.	llm_judge	gpt-5.6-luna_v6	gpt-5.6-luna	f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da	False
OL17955355W	The novel and the people. --	Ralph Fox	1937	10	NO_MATCH		[]	high	"[""wrong_work"", ""author_ambiguity""]"	The target is a 1937 literary work by Ralph Fox, whereas all supplied candidates are mathematical scholarly articles by the American mathematician Ralph Fox. The author identity is therefore unresolved and none represents the target work.	llm_judge	gpt-5.6-luna_v6	gpt-5.6-luna	f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da	False
OL17960500W	The heart of a hero	Morice Gerard	1913	5	NO_MATCH		[]	high	"[""wrong_work""]"	No supplied candidate represents the 1913 novel The Heart of a Hero by Morice Gerard. Q3987504 is a 1916 film with the same title and no evidence linking it to the target, while the remaining candidates are different novels by the same author.	llm_judge	gpt-5.6-luna_v6	gpt-5.6-luna	f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da	False
OL1796313W	The river fugitives	Edward Sylvester Ellis	1893	10	NO_MATCH		[]	high	"[""wrong_work""]"	"None of the supplied work-level candidates has the target title ""The River Fugitives""; the candidates are different novels by the same author and were retrieved only by fuzzy title similarity."	llm_judge	gpt-5.6-luna_v6	gpt-5.6-luna	f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da	False
OL1801036W	The symbolist movement in literature	Symons, Arthur	1899	1	MATCH	Q7767807	[]	high	[]	Q7767807 is a work-level literary work with the exact target title and the correct author, Arthur Symons.	llm_judge	gpt-5.6-luna_v6	gpt-5.6-luna	f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da	False
OL18079324W	The Adventures of Her Serene Limpness, the Moon-faced Princess, Dulcet and Débonaire	Frederica St. John Orlebar	1888	0	NO_MATCH		[]		"[""no_candidate_retrieved""]"		candidate_retrieval	deterministic_no_candidate			False
OL1868665W	The booming of Acre Hill	John Kendrick Bangs	1900	10	NO_MATCH		[]	high	"[""wrong_work""]"	"None of the supplied candidates has the target title ""The booming of Acre Hill""; they represent different works by John Kendrick Bangs, with one being an edition of another unrelated story."	llm_judge	gpt-5.6-luna_v6	gpt-5.6-luna	f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da	False
OL19365343W	Li Lun : Lad of Courage	Carolyn Treffinger	1947	1	MATCH	Q6538959	[]	high	"[""title_variant""]"	Q6538959 is a work-level novel by Carolyn Treffinger with the matching title 'Li Lun, Lad of Courage'; the punctuation difference is a minor title variant.	llm_judge	gpt-5.6-luna_v6	gpt-5.6-luna	f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da	False
OL1948590W	The Mystery of the Invisible Thief	Enid Blyton	1950	9	MATCH	Q16209825	[]	high	[]	The candidate has the exact target title, matches Enid Blyton as author, and is explicitly identified as a novel and literary work.	llm_judge	gpt-5.6-luna_v6	gpt-5.6-luna	f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da	False
OL1949477W	Smuggler Ben (Adventure)	Enid Blyton	1950	10	NO_MATCH		[]	high	"[""wrong_work""]"	"None of the supplied candidates represents ""Smuggler Ben (Adventure)"". The closest title, ""Five Go to Smuggler's Top"" (Q1885794), is a different Enid Blyton work, while the remaining candidates are unrelated novels or series."	llm_judge	gpt-5.6-luna_v6	gpt-5.6-luna	f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da	False
OL199994W	The judgment of Eve	May Sinclair	1907	11	NO_MATCH		[]	high	"[""wrong_work""]"	The only exact-title candidate is a 1966 novel by Edgar Pangborn, not May Sinclair. The remaining May Sinclair candidates have different titles and do not represent The Judgment of Eve.	llm_judge	gpt-5.6-luna_v6	gpt-5.6-luna	f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da	False
