quot_id	pdf_file	page_num	quot_type	word_count	ref_hint	category	text	context_before	context_after	raw_response
Kiséry 2024_p2_b0	Kiséry 2024.pdf	2	block	57		0	András Kiséry is associate professor of English at The City College of New York. He is the author of Hamlet ’ s Moment: Drama and Political Knowledge in Early Modern England ( 2016 ). He recently coedited, with David Nee, a special issue of Modern Language Quarterly on “ Literary Studies, New Media, and the Humanities. ”	tA.Trudell,UnwrittenPoetry:Song,Performance,andMediainEarlyModernEn- gland(NewYork,2019),p.8. 4. JonasA.Barish,BenJonsonandtheLanguageofProseComedy(Cambridge,Mass.,1960), p.71;hereafterabbreviatedBJ.	r of English at The City College of New York. He is the author of Hamlet’s Moment: Drama and Political Knowledge in Early Modern England (2016). He recently coedited, with David Nee, a special issue o	"A

この引用は、ANDRÁS KI"
Kiséry 2024_p2_i1	Kiséry 2024.pdf	2	inline	9		A	generally imagined poetry to inhere in paper and parchment	678 András Kiséry / Speech, Media, and Early Modern English Writing there. Recent work has challenged the tendency that	and theorized the multimodal existence of poetry in the period.3 Indoing so,early modernscholarship has beenaskingquestionsthatresonatewithresearchinotherdisciplinesandon otherperiods—ofteninfactborr	"A

この引用は、学術論"
Kiséry 2024_p4_i1	Kiséry 2024.pdf	4	inline	12		A	introduced into lyric verse a style of conversation, of direct, natural speech.	lish Writing BBC’smagazineTheListenerafewdaysafteritaired,thetalkdescribesJohn Drydenas a poet whorepeats andextends Donne’s achievement—Dryden may have defined the future, but it was Donne who first	Gesturing at the parallels with the drama of the period, Eliot suggests that this metrical andrhetoricalrevolutionwas“comparabletothedevelopmentofblankverse intoaconversationalmedium,fromKydtothematu	"A

この引用は文学批評"
Kiséry 2024_p5_i1	Kiséry 2024.pdf	5	inline	12		A	assimilation of poetic idiom and rhythm to that of the spoken language	aking 1921 anthology ofmetaphysicalpoetry that—togetherwithEliot’sreviewofit—signalled a revolutionarytransformationofthemoderncanonofearlymodernEnglish literature, H. J. C. Grierson talked about the	by Donne and his followers, claiming that Donne’s “harsh and rugged verse . . . is an outcome of . . . thedesiretostartleandthedesiretoapproximatepoetictodirect,unconven- tional,colloquialspeech.”16L	"A

この引用は、H. J"
Kiséry 2024_p6_i1	Kiséry 2024.pdf	6	inline	9		A	‘semantics’ is theterm popularlygiven at pres- ent tothe subjectofthisbook.	more abstract than that of the earlier gen- eration.InhisprefacetoTheLanguageofPoetry—acollectionthatfeatures PhilipWheelwright,CleanthBrooks,I.A.Richards,andWallaceStevens— AllenTate points outthat	21AlthoughBrooks’sfirst bookwasastudy of Southern dialectal speech, and he continued to write about the use of colloquialstyleinSouthernprosethroughouthiscareer,inhiscontribution to the 1942 collectio	A
Kiséry 2024_p14_i1	Kiséry 2024.pdf	14	inline	8		C	Why Do You Speake So Startingly, and Rash?	atemporalevent,amediumvulner- abletointerferencebecausealwaysenmeshedinphysicalexistenceandin- teraction.Theearlymoderndashisthequintessentialtypographicmarkof languageasembodiedspokenperformance. 4.	Printeddramaisnottheonlymediuminwhichspeechisdiscoveredand revealedasamediuminitsownrightaround1600.Drama’scentralitytothe 44. D.J.Lakeshowsthat“about1599–1600therewasafairlysuddenrevolutioninthelin-	"C

この引用テキストは、"
Kiséry 2024_p20_i1	Kiséry 2024.pdf	20	inline	8		C	Words from the Speakers Mouth Dissolve to Ink	ow? DESDEMONA: I say it is not lost. OTHELLO: Fetcht, let me see’t. DESDEMONA: Why so I can: but I will not now: This is a tricke to put me from my suite, Pray you let Cassio be receiu’d againe.58 5.	Literaryhistoriansaremostlikelytocomeacrossearlymodernshorthand inthescholarshipabouthowlatesixteenth-andearlyseventeenth-century publishers may have hired stenographers to take down the text of Shak	C
Kotin 2021_p2_b0	Kotin 2021.pdf	2	block	48		0	Joshua Kotin is associate professor of English at Princeton University. He is the author of Utopias of One ( 2018 ) and the director of the Shakespeare and Company Project. He is currently writing an article about the formation and dis- solution of the Black Arts Repertory Theatre/School.	Sept.1965]: 30).Inthenextissue,Taberexpressedhisgratitudeforthereviewbutoutlinedhisdoubts abouttheviabilityofablacknationalistrevolutionintheUS;seeTaber,lettertotheeditor, Liberator5(Oct.1965):18–19.	of English at Princeton University. He is the author of Utopias of One (2018) and the director of the Shakespeare and Company Project. He is currently writing an article about the formation and dis-	A
Kotin 2021_p5_i1	Kotin 2021.pdf	5	inline	12	(A,pp.305,311)	C	Iwasguilty for having lived downtown for so long with a white wife,	nd make sorrowful love, comparing his situation to that of Jomo Kenyatta, who’d left an English wife to lead the Kenyan people.”12 Baraka describes hisongoingattachmenttotheEastVillageinadifferentway.	he writes: “We hatedwhitepeoplesopublicly,foronereason,becausewehadbeensopub- liclytiedupwiththem”(A,pp.305,311).13Guiltforabandoninghisinterra- cialfamilyorguiltforhavinghadaninterracialfamilyinthef	C
Kotin 2021_p7_i1	Kotin 2021.pdf	7	inline	10		C	Lord! Forgive these nigguhs that know not what they do.	e writes:“ThePoorweresweatyandunpretty/(notlikeTwoDaintyNegroes inWinnetka).”21Thetwo-pagepoemendswithCabot’sdeath: John Cabot went down in the smoke and fire and broken glass and blood, and he cried	22 The allusion to Luke 23:34—“Then said Jesus, Father, forgive them; for they know not what they do”—mocks Cabot’s self-image: he sees himself asamartyr,dyingforthesinsofothers.Hecannotrecognizehisco	"C

このテキストはブルック"
Kotin 2021_p7_i2	Kotin 2021.pdf	7	inline	13		C	Then said Jesus, Father, forgive them; for they know not what they do	agepoemendswithCabot’sdeath: John Cabot went down in the smoke and fire and broken glass and blood, and he cried “Lord! Forgive these nigguhs that know not what they do.”22 The allusion to Luke 23:34—	—mocks Cabot’s self-image: he sees himself asamartyr,dyingforthesinsofothers.Hecannotrecognizehiscomplic- ity in racism. (To emphasize his complicity, Brooks names him after the fifteenth-century“disc	"C

この引用は新約聖"
Kotin 2021_p8_i1	Kotin 2021.pdf	8	inline	10		C	We must understand that we are Replacing a dying culture.	oems,newpeople—newpeople,newpoems;Barakabelievedthat arevolutioninpoetrywouldleadtoanactualrevolution.Hisculturaldeter- minismisexplicitin“TheNeedforaCulturalBasetoCivilRites&Bpower Mooments” (1967):	25 3. But how exactly is “Black Art” new? BarakahintsathisintentionsforthepoemattheendofDutchman.The protagonist, a “twenty-year-old Negro” named Clay, declares: “All the hip whiteboysscreamforBird...	"C

この引用は、AMIRI"
Kotin 2021_p10_i1	Kotin 2021.pdf	10	inline	12		A	appears seamless and harmonious . . . bears witness to its opposite,	57, 1958). For Adorno, poetry’s power derives from the incompatibility of its expressiveness andindexicality. Byrefusingtoacknowledgetheworld,the poem offers readers special access to the world. What	Adorno writes: “This is why the lyric reveals itself to be most deeply grounded in society when itdoesnotchimeinwithsociety,whenitcommunicatesnothing.”33Inthis account, poetry is a negative index of	"A

この引用は、アドル"
Kotin 2021_p11_i1	Kotin 2021.pdf	11	inline	9		A	suspends the opposition between verbal discourse and physical action,	titheticalentities:atthemostextreme,discourseversusaction;less extreme but still decisive, poetic discourse versus political discourse.”37 “BlackArt,”heargues,underminesthisnotiononbothfronts.Thepoem	imagining poems that“‘fuck,’”“‘smear,’”“‘wrestle,’”and “‘kill.’”38 The poemalsosuspendstheoppositionbetweenpoeticandpoliticaldiscourse,com- mandeeringbothashatespeech. Sollors and McKeon point to the	"A

この引用は、文学研"
Kotin 2021_p13_i1	Kotin 2021.pdf	13	inline	9		B	On the Sound of Water: Amiri Baraka’s ‘Black Art’	tionsasanalarmandsignalsanairraid. Yet“disturbing”and“threatening”areinadequate.Reading“BlackArt,” I alternate between feelings of repulsion and attraction. Other critics are similarly ambivalent. In	(2003), Sherry Brennan describes her response as a poet and white woman: I cannot explain how it is one could legitimately claim, as I am claiming, that the racism and sexism of the poem are despicab	"B

このテキストはAMIRI"
Kotin 2021_p14_i1	Kotin 2021.pdf	14	inline	9		C	LetAllBlackPeople Speak This Poem / Silently / or LOUD.	y writing are for black people—areaimeddirectlyatthem,”Barakaclaimsinacontemporaryin- terview.47 “Black Art” might be designed to be overheard by white peo- ple—andtoscarethem—butthepoem’s“we”isclear:	The obvious answer is not wrong. Yet one might object: the poem tar- getsAfrican Americans along with Jews, the Irish, Italians,and others. In- deed,Smithdetailshow“fivedifferentcategoriesofAfro-Amer	"C

この引用は、バラカ"
Kotin 2021_p18_i1	Kotin 2021.pdf	18	inline	8		B	speaks with a certain kind of German accent.	ndtheTraditionoftheFake”inDissent andGeorgeDennisonpublished“TheDemagogyofLeRoiJones”inCom- mentary.In1966,ShlomoKatzpublished“LeRoiJones’sTeutonicAccent” in Midstream. (“‘Black Art,’” Katz declares,	)61 Later that year, Midstream published a symposium on “Negro-JewishRelationsinAmerica,”whichincludedresponsestoBaraka’s work by Jacob Cohen, Lucy S. Dawidowicz, and Leslie Fiedler.62 (“Black intelle	"B

この引用は、SHL"
Kotin 2021_p18_i2	Kotin 2021.pdf	18	inline	17		A	Black intellectuals like LeRoi Jones . . . perform for the delectation of Jews in the audience.	erman accent.”)61 Later that year, Midstream published a symposium on “Negro-JewishRelationsinAmerica,”whichincludedresponsestoBaraka’s work by Jacob Cohen, Lucy S. Dawidowicz, and Leslie Fiedler.62 (	63 “Stokely Carmichael and LeRoi Jones are America’s Na- rodnaya Volya.”64 “LeRoi Jones [is] the victim of his own anguish and 58. Sollors:“ButwhydoesBaraka’spoemkillJews—whohadoncebeenhismetaphorfor	"A

この引用は、学術論"
Kotin 2021_p18_i3	Kotin 2021.pdf	18	inline	10		A	Stokely Carmichael and LeRoi Jones are America’s Na- rodnaya Volya.	a,”whichincludedresponsestoBaraka’s work by Jacob Cohen, Lucy S. Dawidowicz, and Leslie Fiedler.62 (“Black intellectuals like LeRoi Jones . . . perform for the delectation of Jews in the audience.”63	64 “LeRoi Jones [is] the victim of his own anguish and 58. Sollors:“ButwhydoesBaraka’spoemkillJews—whohadoncebeenhismetaphorfor Blacks?Preciselyforthisreason.InBaraka’snationalistworldview,Jewsremaini	"A

この引用は批評家や"
Kottman 2019_p2_i1	Kottman 2019.pdf	2	inline	14	(p.99)	A	there was a terrible breach in our familiar forms of living with the dead	then it must sustain and profit from counterpoints of the sort that I will trytoofferhere. 1 First, a summary of Lear’s essay. ForLear,thedifficulty ofGettysburg arisesfromtwoconjoinedfactors. First,	intheaftermathofGettysburg;thedeadweretoonumerous,brothers mixedinasenemies(p.99).Second,“sensoryexperienceswereoverwhelm- ing—visual,tactile,andolfactory”(p.100).This“retch-making,suffocating, disgus	"A

この引用は学術文"
Kottman 2019_p11_i1	Kottman 2019.pdf	11	inline	17		A	Lin- coln’s use of the expression ‘these honored dead’ . . . to mean these and notthose,	th thedead,”Learwrites:“Itisinthenatureofconfrontationthatthereisno thirdoption”(p.111).InLear’sview,thebasicconfrontationofGettysburg is between mourning inclusively, on one hand, and, on the other,	Northern,notConfederate.Thefundamentalconfrontationat issue—the basic contemporary ethical conflict thrown up by Gettysburg, for Lear—lies between exclusionary mourning and a capacious form of mournin	"A

この引用は、学者（"
Kottman 2019_p11_i2	Kottman 2019.pdf	11	inline	8	(p.114)	A	in which one can memorialize without thereby honoring	thern,notConfederate.Thefundamentalconfrontationat issue—the basic contemporary ethical conflict thrown up by Gettysburg, for Lear—lies between exclusionary mourning and a capacious form of mourning,	(p.114). I agree with Lear that failures of moral imagination abound and that the“activityofethicalimagination...bearsarelationtothepastdiffer- entfromthatofhistory”(p.119).Butwecannotadequatelyfaceu	"A

この引用は学術書または"
Kramnick 2021_p2_b0	Kramnick 2021.pdf	2	block	29		A	Jonathan Kramnick is Maynard Mack Professor of English at Yale Univer- sity and author most recently of Paper Minds: Literature and the Ecology of Con- sciousness ( 2018 ).	rMindsrecentlyhavebeenaboutmodelingwhatthatinterdisciplinaritymightlooklike;see Kramnick,“CriticismandTruth,”p.220n.6.SeealsoKramnick,PaperMinds:Literatureandthe EcologyofConsciousness(Chicago,2018).	rofessor of English at Yale Univer- sity and author most recently of Paper Minds: Literature and the Ecology of Con- sciousness (2018).	"A

この引用は、JONATHAN KR"
Kramnick 2021_p3_i1	Kramnick 2021.pdf	3	inline	14	(p. 168)	A	the difference between the two initially postulated forms of knowledge has completely broken down	174 Jonathan Kramnick / Critical Response tradition, means, he thinks, that	(p. 168). OK, sothepointconcerning“species”wasnotmyown;itbelongstoStanleyand otherspresentlyworkingontheepistemologyofskill.Brenkmandoesnot makeclearwhatheobjectstointheideathattwokindsofknowledgemig	"A

この引用は、学術的"
Kramnick 2021b_p2_b0	Kramnick 2021b.pdf	2	block	28		A	Jonathan Kramnick is Maynard Mack Professor of English at Yale Uni- versity and author most recently of Paper Minds: Literature and the Ecology of Consciousness ( 2018 ).	,”EnglishLiter- aryHistory87(Summer2020):351.Kurnickrefersheretothefamiliarrosterofessaysonrepar- ative,surface,andantisuspiciousreadingbyFelski,EveSedgwick,StevenBestandSharon Marcus,andHeatherLove.	rofessor of English at Yale Uni- versity and author most recently of Paper Minds: Literature and the Ecology of Consciousness (2018).	"A

この引用はジョナサ"
Kramnick 2021b_p5_i1	Kramnick 2021b.pdf	5	inline	8		A	In the most common and least technical formulation,	commingling of one’s own words and words out there in the world. Such writing about writing is reading only in the metaphorical sense. Even so, weoftenleanhardonthismetaphorwhendescribingtheworkwedo.	John Guillory writes in a 2010 ADE forum on the topic, “close reading means paying attention to the words on the page.”12 In the same forum, Jonathan Culler defines the“practiceofclosereading”as“exam	"A

この引用は批評家・"
Kramnick 2021b_p5_i2	Kramnick 2021b.pdf	5	inline	11		A	close reading means paying attention to the words on the page.	in the metaphorical sense. Even so, weoftenleanhardonthismetaphorwhendescribingtheworkwedo.“In the most common and least technical formulation,” John Guillory writes in a 2010 ADE forum on the topic,	12 In the same forum, Jonathan Culler defines the“practiceofclosereading”as“examiningcloselythelanguageofaliterary work.”13 More recently,BarbaraHerrnsteinSmith identifiesthepracticeas “readingindivid	A
Kramnick 2021b_p13_i1	Kramnick 2021b.pdf	13	inline	10		A	prioritiz[e] knowledge over skills in the order of explana- tion.	askhoweverwhetherthesamecouldbesaidfortheideathatskill isintellectuallyguidedaction,sincethatseemstoputpropositionalknowl- edgeinadvanceofitsencounterwiththeworldandso,asCarlottaPavese has argued, to	31Theresultisanunfortunatereduction.Favretwouldbeginknowing somethingaboutCowper,wartime,andclausesandthenbringthatknowl- edge to her dexterity with his language. Chaganti would begin with dance andph	"A

この引用は、CARLOTTA"
Kramnick 2021b_p14_i1	Kramnick 2021b.pdf	14	inline	21		A	achieve access to the world around us through skilled engagement; we acquire and deploy the skills needed to bring the worldintofocus.	truthfollowfromanaptnegotiationwithandadjustment to(again)theindissolublegrammaticalepoxybeforeyou.“Knowledgeand skill”playacentralrolein“openinguptheworldofexperience,”inNoë’s words, because we only	35Thisseemslikeagoodaccountofclosereadingashand- iwork,exceptonewouldwanttoaddthattheworlddoesn’tjustcomeinto focus unchanged. Criticism is not simply the amassing of facts. If it were, thenitwouldn’t	"A

この引用は、ALVA"
Kramnick 2021b_p15_i1	Kramnick 2021b.pdf	15	inline	8		A	In a certain sense, interpretation probably is recreation,	objectitanalyzes,sowhatspoolsoutinanygivensentenceof close reading is a composite made to answer an interpretative question at hand.Thatfinalfeatureofthepracticeatleastisbasictoanyhermeneutic method.	Hans- GeorgGadamerwritesforexample,“butthisisare-creationnotofthecre- ativeactbutofthecreatedwork,whichhastobebroughttorepresentation inaccordwiththemeaningtheinterpreterfindsinit.”37Toprovideanac- c	"A

この引用は批評家・"
Kramnick 2021b_p16_i1	Kramnick 2021b.pdf	16	inline	15		A	a kind of billboard, successively and passively receiving the im- print of somone else’s meaning.	critic, who makes the short-form agreement between partsofspeechinsideandoutsideofquotationmarkssitindeliberateabra- sion with the larger pile from which the quoted material is taken. Samson becomes	40 In cases like this, rigor amounts less to workingwithinthantoovercomingthelimitsofwhatisgiven. 38. Sosa,AVirtueEpistemology,p.29.	"A

この引用は、引用記"
Kurtz 2021_p4_i1	Kurtz 2021.pdf	4	inline	17	(“H,”p.384)	A	philology not only counted as a science; it was the science, the model of the highest formofknowledge	andorder.Philol- ogythusdefinedwhatitmeantforlearninginpost-EnlightenmentEurope tobeclassedasscientific:therightquestionstoask,therightwaytoanswer them.AsLorraineDastonandGlennMosthaverecentlywritten,	(“H,”p.384).Butlikeothersystemsofproduction,phi- lologyobscuredits making,eraseditssources,andrationalized itsdiffer- ences.Still,thissystemcamefromsomewhere. Thepresentarticleexaminestheconstructiono	A
Kurtz 2021_p9_i1	Kurtz 2021.pdf	9	inline	9		C	Just as one travels today faster than ever before,	s and Schoolmen, Georg Curtius stressed how rare and expensive books had been just thirty years prior, compared to the inexpensive editions and convenient handbooks that now lay at the ready for all.	he pro- claimed,“soalsoonecanalsoworkfaster....Whatthewould-bephilologist saves on time he can thus make use of otherwise.”22 The repercussions of technological advances for humanistic learning deman	C
Kurtz 2021_p25_i1	Kurtz 2021.pdf	25	inline	16		A	Such ahit-or-miss ordering of material isunfortunately characteris- tic of much philological work at the present time,	parent even then. Francis W. Kelsey, as president of the American Philological Society, criticized Kroll for failing to substantiate the inner relationship of parts to whole in classical philol- ogy.	he wrote.59 “With the rapidincreaseintherangeandnumberoffactsthesubdividingoffieldsof studyhasgoneonuntilmanyspecialistshaveentirelylosttheirperspective and are no longer able to see the forest for t	"A

この引用は、FRANCIS W."
Laikwan 2023_p2_b0	Laikwan 2023.pdf	2	block	75		0	Pang Laikwan is professor of cultural studies at the Chinese University of Hong Kong. She is the author of The Appearing Demos: Hong Kong During and After the Umbrella Movement ( 2020 ), The Art of Cloning: Creative Production During China ’ s Cultural Revolution ( 2017 ), and Creativity and Its Discontents: China ’ s Creative Industries and Intellectual Property Rights Offenses ( 2012 ). She is currently writing a new book on sovereignty.	ngethe notionofauthenticity;andoneofthemostfamousworksofChowChunFaiishisPainting onMoviesseries,inwhichcreativeappropriationofscenesfromfamousHongKongmovies becomesthevehicleofhispoliticalexpression.	al studies at the Chinese University of Hong Kong. She is the author of The Appearing Demos: Hong Kong During and After the Umbrella Movement (2020), The Art of Cloning: Creative Production During Chi	"A

この引用は、著者"
Laikwan 2023_p11_i1	Laikwan 2023.pdf	11	inline	18		C	water is the convergence of heaven and earth, but it is also hidden and contained in all things.	cause of its humbleness and subtlety, and because it is the opposite of the strong. Laozi’scelebrationofwaterwasfollowedupinalateressaycollectedinGuanzi, titled “Water and Heaven.” It is written that	16 Water isbothamostpowerfulforceandapassivething-in-itself,self-sufficientbut contingent; its nature is highly receptive, prone to transform others and to be transformed. While Lee’smartialartsis ult	C
Laikwan 2023_p17_i1	Laikwan 2023.pdf	17	inline	14		C	The police will come to clear the streets, leave as soon as you can.	Critical Inquiry / Winter 2023 267 was heavy. Some people shouted:	At that moment, we realized that people had broken into the Legislative Council building. Some stu- dents sobbed and said they were going to stay behind in support. I got a text message from my famil	"C

この引用は、具体的"
Latour 2021_p2_b0	Latour 2021.pdf	2	block	11		A	Bruno Latour is an emeritus professor associated with Sciences Po médialab.	the conditions of habitability of all the living people on whom you depend.” 2. SeeAlainDesrosières,ThePoliticsofLargeNumbers:AHistoryofStatisticalReasoning, trans.CamilleNaish(Cambridge,Mass.,2002).	or associated with Sciences Po médialab.	"A

この引用はBRUNO"
Latour 2021_p2_i1	Latour 2021.pdf	2	inline	23		A	I protect you from life and death because I maintain the conditions of habitability of all the living people on whom you depend.	ay “I protect you fromlifeanddeath,”thatistosayfrominfectionbyaviruswhosetraceis knownonlytoscientistsandwhoseeffectscanonlybeunderstoodbycol- lecting statistics, and the state that would dare to say	2. SeeAlainDesrosières,ThePoliticsofLargeNumbers:AHistoryofStatisticalReasoning, trans.CamilleNaish(Cambridge,Mass.,2002). Bruno Latour is an emeritus professor associated with Sciences Po médialab.	"A

この引用は、ブル"
Latour 2021b_p2_b0	Latour 2021b.pdf	2	block	34		A	Bruno Latour is an emeritus professor associated with Sciences Po médialab, Paris. He is the editor, with Peter Weibel, of Critical Zones: The Science and Pol- itics of Landing on Earth ( 2020 ).	ord,Mass.,2017). 8. SeeSchmitt,“DialogueonNewSpace,”DialoguesonPowerandSpace,trans.Samuel GarrettZeitlin,ed.AndreasKalyvasandFedericoFinchelstein(Malden,Mass.,2015),pp.51–83; hereafterabbreviated“D.”	or associated with Sciences Po médialab, Paris. He is the editor, with Peter Weibel, of Critical Zones: The Science and Pol- itics of Landing on Earth (2020).	A
Latour 2021b_p2_i1	Latour 2021b.pdf	2	inline	10		A	underway today in all areas of human inquiry and activity.	arty’swork.Schmitt’swordsofferusastrikingparalleltotheques- tionthatisraisedtodayaboutwhatIhavecalledtheNewClimaticRegime.7 There is no doubt that a deep change in the “planetary picture of space” is	InthefollowingarticleIwanttoexaminethesubtlecontrastintonebe- tweentheargumentmadein“TheGroßraumOrderofInternationalLaw” insupportoftheThirdReich’sclaimofdominationandthedeeperandless polemicalversio	"A

この引用は学術的な"
Latour 2021b_p5_i1	Latour 2021b.pdf	5	inline	21		B	All of this is the ideological progeny of a purely terrestrial existence, the fantasies of shepherds and peasants; myth—pardon me—poetry, poesy—Rilke	ss and timeless con- ceptionofthechemicalphysiciststeepedinhisscientificworldview.Even though the exchange is as unbalanced as Plato’s dialogues, the scientist’s retort is given some weight at first:	(“D,” p. 57; my emphasis). AndwhenAltmanninsiststhatgeopoliticiansarebackinghimupandthat nolessthanafamousadmiralexplainsthatallwarsarewagedbetweenseaand landpeople,Neumeyerdismissesthisasprofessiona	"B

この引用は、リルケ"
Latour 2021b_p5_i2	Latour 2021b.pdf	5	inline	29		C	Tomeitseems that everything that you draw into world-historical phenomena or construc- tions . . . is only the form of appearance of an historically bounded picture of the world	boutworldhistory.Chemistryandphysicsare,intheend,alsoajob” (“D,” p. 58; my emphasis). The argument is soon repeated when Neumeyer fails to be swayed and insiststhatAltmann’selucubrationsarelostonhim:	(“D,” p. 62; my emphasis). This time Schmitt’s answer is more pointed: Careful dear Mr. Neumeyer! Ultimately, your own picture of the world is probably bound to an historical situation. Even exact na	"C

この引用は、トーマ"
Latour 2021b_p17_i1	Latour 2021b.pdf	17	inline	9		C	else the wineskins break, and the wine runneth out	weredinthepast,butitcannotpossiblybeansweredinthesamewayagain. Tryingoncemoretokeep“infinity”and“beyond”asthemaindriveislikeput- tingnewwinesinoldwineskinswiththesameresultaswhatisstatedinthe Gospel:	(Matt. 9:17). “In addition,” Altmann states, “all continuations and exacerbations of this erstwhileanswergoawryandareuseless....Noneofthiswilldoyouanygood facedwiththerealityofanewhistoricalcall”(“D,	C
Latour Lenton 2019_p14_i1	Latour Lenton 2019.pdf	14	inline	13		C	we find many vestiges of a beginning and many prospects of an end.	nextendinginspace andlastingslightlylongerintime—nomoreandnoless.Thereisnoguar- anteeofitscontinuity—nodestinysuperiortothatofthelifeformsthem- selves. In a parody of Hutton we could say that in Gaia	36 ThebestwaytounderstandthislackofunityistoconsiderthatGaiais a heterarchy with variations in the strength of coupling between the liv- ing and nonliving across spatial and temporal scales and across	"C

この引用は、JAMES L"
Latour Lenton 2019_p21_i1	Latour Lenton 2019.pdf	21	inline	9		C	part of, or partner in, a very democratic entity.	ertwined events revealed by Gaia.50 More freedom in the domain of necessity is fully matched by more necessity in the domain of freedom. This is what ismeant by this extraordinary expression of being	To play on Aristotle’s famous saying, democracy is an expression designating an entity com- posed of all the political animals, that is, all the beings taken as people (demos in Greek) makingtheir ow	"C

この引用は文学作品"
Laugier 2019_p5_i1	Laugier 2019.pdf	5	inline	10	(W, p. 81)	C	by accident, Independence Day, or the fourth of July, 1845	“private” notions of divorce and remarriage as funda- mental political concepts, Cavell draws on the heritage of John Milton in American cinema.9 Thoreau writes that when he moved to Walden, it was,	(W, p. 81). This moment hasbeeninterpretedasa“transcendentaldeclarationofindependence.”10 ButThoreauwrites“byaccident,”andmockswhatinfacthasbecomeof independence—sohis declarationbecomes adeclaration	C
Laugier 2019_p8_i1	Laugier 2019.pdf	8	inline	12		C	friction comes to have its machine, and oppression and robbery are organized.	l Inquiry / Winter 2019 427 Weseefromthistheenduringneedforself-relianceanddisobedience againstconformism,tocombatdemocraticdespair.ForThoreau,disobe- dience acts as a kind of “counter-friction” when	He continues: “if [the machine] is of such a nature that it requires you to be the agent of injustice to another, then, I say, break the law. Let your life be a counter-friction to stop the machine.”	C
Laugier 2019_p8_i2	Laugier 2019.pdf	8	inline	36		C	if [the machine] is of such a nature that it requires you to be the agent of injustice to another, then, I say, break the law. Let your life be a counter-friction to stop the machine.	tconformism,tocombatdemocraticdespair.ForThoreau,disobe- dience acts as a kind of “counter-friction” when “friction comes to have its machine, and oppression and robbery are organized.” He continues:	17 The model of disobedience re- appeared with the protests and Occupy movements of 2011–2012, as the manifestation not of revolt but of hope. These movements represent a rebuke to those who have lost	"C

このテキストはヘン"
Laugier 2019_p10_i1	Laugier 2019.pdf	10	inline	56		A	I do not mean that [people] choose what is customary, in preference to what suits their own inclination. It does not occur to them to have any inclination, except for what is customary. Thus the mind itself is bowed to the yoke: even in what people do for pleasure, conformity is the first thing thought of.	ic essence. Self-reliance, far from being a form of confidence or pretention, is defined in opposition to conformism. John Stuart Mill expressed this opposition in similar terms in On Liberty (1859):	21 Theproblemisknowingtowhatonehasconsented.Disobediencerat- tles the idea, found in various forms of contemporary political life, that there are rules of debate and public life. John Rawls, for examp	"A

この引用は、ジョ"
Laugier 2019_p14_i1	Laugier 2019.pdf	14	inline	46		C	I desire to speak somewhere without bounds . . . for I am convinced that I cannot exaggerate enough even to lay the foundation of a true ex- pression. . .. The volatile truth of our words should continually betray the inadequacy of the residual statement	lieve are ineffable have already been spoken, are there before us, at our feet, on the ground. It is this—finding the right expression—that Thoreau sees as a solution to “lives of quiet desperation.”	(W, pp. 315–16). We are thus brought back to the aim of politics: to find an adequate expression, to overcome those “words that chagrin us” that ring false. Thus, Thoreau seekstoaccomplish “the explo	"C

この引用は、ソロー"
Laugier 2019_p14_i2	Laugier 2019.pdf	14	inline	31	(W, p. 316)	C	I do not suppose that I have attained to obscurity, but I should be proud if no more fatal faultwere found withmy pages onthisscore than was found with the Walden ice	the aim of politics: to find an adequate expression, to overcome those “words that chagrin us” that ring false. Thus, Thoreau seekstoaccomplish “the exploitofobscurity”inorder toattaintrueclar- ity:	(W, p. 316). Discussing Thoreau, Cavell writes “We have yet ‘to get our living to- gether’. . . .We are not settled, we have not clarified ourselves; our char- acter, and the character of the nation,	"C

この引用は、ソロー"
Laugier 2019_p14_i3	Laugier 2019.pdf	14	inline	37		A	We have yet ‘to get our living to- gether’. . . .We are not settled, we have not clarified ourselves; our char- acter, and the character of the nation, is not . . . transparent to itself.	e that I have attained to obscurity, but I should be proud if no more fatal faultwere found withmy pages onthisscore than was found with the Walden ice” (W, p. 316). Discussing Thoreau, Cavell writes	26 This means or points to an ethical principle, a very individual one, that DavidsonfindsinjazzandparticularlyinSonnyRollins’swords:“getting my stuff together”: Getting your shit together, your life	"A

この引用は、スタン"
Lear 2019_p1_i1	Lear 2019.pdf	1	inline	9		A	Playing with the Dead: A Response to Jona- thanLear,	i fi Dif culties with the Dif culty Jonathan Lear Inhiscommentonmyessay,PaulKottmansaysthatnotonlyaretheis- sues“unquestionablyimportant”butthatmywayofraisingthem“isitself significant” (Paul Kottman,	CriticalInquiry46[Autumn2019]:212).Iagree.ButKottman misunderstands myway ofraising them—and thisinitialmisunderstand- ing distortstherestofhisinterpretation. Kottmansaysthat,forme,“theissuesremainmur	A
