filename	page_num	fn_num	fn_text
Lee 2025.pdf	13	26	"See Kathleen Lubey for a recent analysis of Clarissa's rape as a narrative distribution of ""violent appropriation by father, brother, uncles and suitors"" (Kathleen Lubey, What Pornogra phy Knows: Sex and Social Protest since the Eighteenth Century [Stanford, Calif., 2022], p. 55)."
Lee 2025.pdf	13	27	See Toni Bowers, Force or Fraud: British Seduction Stories and the Problem of Resistance, 1660–1760 (New York, 2011).
Lee 2025.pdf	14	30	"Our model of consent is inspired by sound artist and composer Pauline Oliveros's Tun ing Meditations. She reflects on achieving ""the proper relationship of attention and awareness"" in her article ""On Sonic Meditation"" (1976) (Pauline Oliveros, ""On Sonic Meditation,"" in Soft ware for People: Collected Writings 1963–80 [Baltimore, 1984], p. 140). ""While one's attention is focused to a point on something specific, it is possible to remain aware of one's surroundings, one's body, movement of all kinds, and one's mental activity (in other words remain aware of inner and outer reality simultaneously)"" (p. 139)."
Lee 2025.pdf	15	31	R. D. Lang, Self and Others (New York, 1969), p. 116; hereafter abbreviated SO.
Lee 2025.pdf	15	32	"I express my debt to my symposium interlocutors: Sarah Kareem, David Russell, Jeremy Melius, Jaś Elsner, Helen Deutsch, Alex Siskin, Teddy Jefferson, and other attendees. My thanks also to the organizers and participants of the ""Hating the Eighteenth Century"" panel of the Modern Language Association 2024 conference and the ""AfterAffects"" symposium of May 2022."
Lee 2025.pdf	17	33	A version of Professor Jail was played in an experimental writing course in 2024 when workshopping one student's adaptation of Lydia Bennet's postnuptial visit to Longbourn in Pride and Prejudice (1813). To appreciate a moment in which Wickham puts his boots on the table and Elizabeth Bennet pushes them off, I had each student take a turn shoving my socked feet hard off the table. The exercise was successful insofar as it was shocking to experience and made us understand the detail in a new way.
Lee 2025.pdf	17	34	See Spinoza, Ethics: Proved in Geometrical Order, trans. Michael Silverthorne and Mat thew J. Kisner, ed. Kisner (New York, 2018), p.
Lee 2025.pdf	17	134	"Sarah Tindal Kareem's theory of wonder involves a kind of ""hesitation"" or ""cognitive estrangement that ...momentarily stalls habitual"
Lee 2025.pdf	18	35	"Thomas Hobbes, Human Nature,in ""Human Nature"" and ""De Corpore Politico,"" ed. J. C. A. Gaskin (New York, 2008), p. 43."
Lee 2025.pdf	19	38	"Latour, ""Give Me a Laboratory and I Will Raise the World,"" p."
Lee 2025.pdf	19	39	Simone Weil, The Need for Roots: Prelude to a Declaration of Duties toward Mankind, trans. Arthur Wills (New York, 1952), p. 34.
Lefebvre 2022.pdf	1	1	SeePhotographyTheory,ed.JamesElkins(NewYork,2007).
Lefebvre 2022.pdf	1	2	"SeeMartinLefebvre,""TheArtofPointing:OnPeirce,Indexicality,andPhotographic Images,""inPhotographyTheory,pp.220–"
Lefebvre 2022.pdf	1	44	CriticalInquiry,volume48,number4,Summer2022. ©2022TheUniversityofChicago.Allrightsreserved.PublishedbyTheUniversityofChicagoPress.https://doi.org/10.1086/719852
Lefebvre 2022.pdf	3	7	"U P n e i i v r e c r e s , it "" y N , o u t n e p s u o b n . T m o s p . i n ca o l . G14e2om (18e9tr9y–,1""9C00h ) a , r p le . s3S . .PeircePapers,HoughtonLibrary,Har-"
Lefebvre 2022.pdf	3	8	"Itisimportanttospecifythatthesortof""determination""Peircehasinmindisnot limitedtoeffectivecausalitywherebysomethingismechanicallyforcedintobeing.Indeed,Peirce alsorecognizedthedeterminingpoweroffinalcausestolimitcertainsortsofphenomenaina non-necessaryfashion.Thus,anyinstantiationorreplicaofageneralprinciplethatisasign,such asahabit,law,orrule,mayserveasanindexofit.AwordinFrench,forinstance,maystand asanindexofthelanguageandculturethatmakeitsbeingpossibleandthusdetermineit.Fora discussionoffinalcausalityinthecontextofPeirce'ssemiotic,seeT.L.Short,Peirce'sTheoryof Signs(NewYork,2007),chaps.4and5."
Lefebvre 2022.pdf	4	9	"Peirce,""OnExistentialGraphs,Euler'sDiagrams,andLogicalAlgebra,""invol.4ofThe CollectedPapersofCharlesSandersPeirce,p."
Lefebvre 2022.pdf	4	10	"Peirce,""TheCategoriesDefended,""invol.2ofTheEssentialPeirce:SelectedPhilosophical Writings,ed.NathanHouseretal.(Bloomington,Ind.,1998),p.163."
Lefebvre 2022.pdf	5	11	"Peirceexplainsthedistinction:""ApossibilityaloneisanIconpurelybyvirtueofits quality;anditsobjectcanonlybeaFirstness.Butasignmaybeiconic,thatis,mayrepresent itsobjectmainlybyitssimilarity,nomatterwhatitsmodeofbeing.Ifasubstantivebewanted, aniconicRepresentamen[atermPeirceoftenusesasasynonymofsign]maybetermeda hypoicon.Anymaterialimage,asapainting,islargelyconventionalinitsmodeofrepresentation; butinitself,withoutlegendorlabel,itmaybecalledahypoicon""(Peirce,""SundryLogical Conceptions,""invol.2ofTheEssentialPeirce,pp.273–74)."
Lefebvre 2022.pdf	5	12	Ibid.,p.282.
Lefebvre 2022.pdf	6	13	Forinstance,everyobjectpossessesaformoraspectandmaythusberepresented throughaniconofit;converselynoteveryobjectisgeneral(asistheobjectofaconcept)and thereforerepresentablethroughasymbol.
Lefebvre 2022.pdf	9	14	"Peirce,""ProlegomatoanApologyforPragmaticism,""invol.4ofTheCollectedPapers ofCharlesSandersPeirce,p.446."
Lefebvre 2022.pdf	12	15	"Thus,astatementsuchas""thisisfuzzy""wouldbetrueofManRay'sphotographsas pictorialthingsbutnotoftheobjectsthatstoodinfrontofthelens."
Lefebvre 2022.pdf	15	16	"Peirce,""TheLogicofContinuity,""invol.6ofTheCollectedPapersofCharlesSanders Peirce,p.134."
Lefebvre 2022.pdf	18	17	Suchasymboldoesnotdenotebutcanonlyconnote.
Lefebvre 2022.pdf	18	18	"Peirce,""DivisionsofSigns,""invol.2ofTheCollectedPapersofCharlesSandersPeirce, p.147.(Notethattheexampleofa""diagram,apartfromitsfactualindividuality""wasactually addedtothetextbytheeditors.)"
Lefebvre 2022.pdf	18	19	Thepointissimpleenough:aphotographofadiagramormapisequallyadiagramor map(areplicatedlegisign)whilealsobeingalikenessofit(ahypoicon).Itonlybecomesan indexonceweconsiderandconnectitspropertiestothoseofanindependentelyexistingobject (say,theactualterritorythatthemapdenotes).
Lefebvre 2022.pdf	19	5	FilmstillfromAlfredHitchcock'sTheLodger(1927).
Lefebvre 2022.pdf	21	20	"SeePeirce,""ToLadyWelby,""invol.8ofTheCollectedPapersofCharlesSandersPeirce, pp.241–42n.23.Thisfootnotewasaddedtothetextbytheeditors.Itssourceisfrom""Notes onTopicalGeometry."""
Lefebvre 2022.pdf	21	21	Thisisnottosaythattheflagcannotbeusedasasymbol,which,arguably,iswhat happensinmostinstanceswhereitisintentionallyburnedortrampledinaserious(asop- posedtoludicorartistic)context.AtthatpointtheflagstandsfortheconceptofAmerica.
Lefebvre 2022.pdf	22	22	Itshouldbementionedthattheaditselfwasmadeusinglarge8×10inchKodak Ektachrome6116(colorreversal)daylighttypestock,whichcameinsheets,notrolls.
Lefebvre 2022.pdf	23	23	QuotedinEveretteE.Dennis,prefacetoTheMediainBlackandWhite,ed.Dennisand EdwardC.Pease(NewYork,2017),p.xiv.
Lefebvre 2022.pdf	23	24	"QuotedinHowardKurtz,""Time's'Sinister'Simpson,""WashingtonPost,22June1994, www.washingtonpost.com/archive/lifestyle/1994/06/22/times-sinister-simpson/6659311e-0bc0 -4215-96f5-40271e38525a"
Lefebvre 2022.pdf	24	8	CoverofNewsweekMagazine,27June 1994.
Lefebvre 2022.pdf	25	9	LAPDphotoofO.J.Simpson'spo- licebooking.
Lefebvre 2022.pdf	27	25	"SeeMarkCrimmins,""HesperusandPhosphorus:Sense,Pretense,andReference,""Phil- osophicalReview107(Jan.1998):1–47."
Lefebvre 2022.pdf	28	26	CovercaptionforTime,27June1994,p.
Lefebvre 2022.pdf	28	27	"Peircedefinesametaphorasahypoicon,""whichrepresent[s]therepresentativecharacter ofarepresentamenbyrepresentingaparallelisminsomethingelse""(Peirce,""SundryLogical Conceptions,""inTheEssentialPeirce,vol.2,p.274).Inotherwords,ArepresentsCtriadically throughB'srepresentationofD,whichisdeemedparalleltoC."
Lefebvre 2022.pdf	28	28	"JamesR.Gaines,""ToOurReaders:Jul.4,1994,""Time,4July1994,content.time.com /time/subscriber/article/0,33009,981052,00.html"
Lefebvre 2022.pdf	29	29	"SuchanideawaspropoundedbyRudolfArnheim,whorelatedtheperceivedsadnessin theformofawillowtreetothatwhichcanstructurethemindandbodyofaperson:""The willowisnot'sad'becauseitlookslikeasadperson.Rather,becausetheshape,direction,and flexibilityofthebranchesconveypassivehanging,acomparisonwiththestructurallysimilar stateofmindandbodythatwecallsadnessimposesitselfsecondarily....Intermsofexpressive qualities,thecharacterofagivenpersonmayresemblethatofaparticulartreemorecloselythan thatofanotherperson""(RudolfArnheim,ArtandVisualPerception:APsychologyoftheCreative Eye[Berkeley,1974],pp.452–53)."
Lefebvre 2022.pdf	31	30	"See,forinstance,AdamL.Alteretal.,""The'BadIsBlack'Effect:WhyPeopleBelieve EvildoersHaveDarkerSkinThanDo-Gooders,""PersonalityandSocialPsychologyBulletin42, no.12(2016):1653–65."
Levine 2025.pdf	2	3	StevenConnor,Paraphernalia:TheCuriousLivesofMagicalThings(London, ),p. . Gabriel Levine isassociatedeanoftheSchoolofHumanitiesandCreativity atSheridanCollegeandadjunctfacultyintheGraduatePrograminTheatre, Dance,andPerformanceStudiesatYorkUniversity,Toronto.Heistheauthor ofArtandTraditioninaTimeofUprisings(2020)andthecoeditorofPracticein theDocumentsofContemporaryArtsseries(2018).Heisalsoamusicianand puppeteer.
Levine 2025.pdf	3	4	VancePackard,TheWasteMakers(NewYork,1960),pp.42,7,
Levine 2025.pdf	3	5	Quotedinibid.,p.
Levine 2025.pdf	3	6	"SeeDocumentaryForBetterWorld,""PlannedObsolescencedocumentary-TheLight BulbConspiracy(2010)RENT/BUYTOMOREGREATWORK,""YouTube,16Apr.2017, youtube.com/watch?v=wzJI8gfpu5Y"
Levine 2025.pdf	3	7	MaxLiboiron,PollutionIsColonialism(Durham,N.C.,2021),p.
Levine 2025.pdf	3	8	SeetheFoucaultinspiredGayHawkins,TheEthicsofWaste:HowWeRelatetoRubbish (Lanham,Md.,2006).
Levine 2025.pdf	4	10	SeeD.W.Winnicott,PlayingandReality(1971;NewYork,1984).
Levine 2025.pdf	4	11	SeeMichaelMarder,DumpPhilosophy:APhenomenologyofDevastation(NewYork, 2021);hereafterabbreviatedDP.Marder'sanalysis(ashistitlestates)isphenomenological,not political-economicorhistorical,butthestructuresofcolonialismandcapitalismunderliehis argument.
Levine 2025.pdf	5	12	SeeWinnicott,PlayingandReality.
Levine 2025.pdf	5	13	"Forhisinvocationofsimilarimages,seeBenjamin,BerlinChildhoodaround1900,trans. HowardEiland(Cambridge,Mass.,2006).ForaBenjamin-inspiredanalysisofplayandof objectperformance,seeMarkJ.Sussman,""NotesonNewModelTheatres,""inTheRoutledge CompaniontoPuppetryandMaterialPerformance,ed.DassiaN.Posner,ClaudiaOrenstein, andJohnBell(NewYork,2015),pp.268–77."
Levine 2025.pdf	6	15	GleaningisevocativelyexploredinAgnèsVarda'sfilmLesglaneursetlaglaneuse(2000); seeMargolies,Props,p.
Levine 2025.pdf	6	16	"AsSteveTilliswrites,puppetryinvitesatheatrical""double-vision"":audiencemembers viewthepuppetassimultaneouslyaninanimateobjectandalivingcharacter;seeSteveTillis, TowardanAestheticofthePuppet:PuppetryasaTheatricalArt(NewYork,1992).Thiswilling illusionrequiresimaginativecomplicitybutnotcredulity."
Levine 2025.pdf	6	17	KennethGross,Puppet:AnEssayonUncannyLife(Chicago,2011),p.28;hereafter abbreviatedP.
Levine 2025.pdf	7	18	SeeJessicaRiskin,TheRestlessClock:AHistoryoftheCenturies-LongArgumentover WhatMakesThingsTick(Chicago,2016).
Levine 2025.pdf	7	19	SeeGallagher-Ross,TheatersoftheEveryday,pp.105–
Levine 2025.pdf	7	20	"StuartSherman,""StuartShermanInterviewedbyStefanBrecht,March1975,""ed.Rena Gill,inBeginninglessThought/EndlessSeeing:TheWorksofStuartSherman,ed.JohnHagan, YolandaHawkins,andJohnMatturi(NewYork,2009),p.13."
Levine 2025.pdf	8	22	"FrancoBerardi,TheSoulatWork:FromAlienationtoAutonomy,trans.FrancescaCadel andGiuseppinaMecchia(LosAngeles,2009),p.21.Shermanhasbeencalledthe""BusterKea- tonoflinguistics"";amoreaccurateepithetmightbe""theBusterKeatonofsemiocapitalism"" (quotedinDavidKaufman,""StuartShermanPerformswithParadox,""NewYorkTimes,19July 1987,www.nytimes.com/1987/07/19/theater/theater-stuart-sherman-performs-with-paradox .html)."
Levine 2025.pdf	8	23	"SeeJohnMatturi,""StuartShermanMakesaSpectacleofHimself,""inNothingUpMy Sleeve:AnExhibitionBasedontheWorksofStuartSherman(NewYork,2010),pp.38–43.Onthe variabledistinctionsbetweenobjectsandthings,seeBillBrown,OtherThings(Chicago,2015)."
Levine 2025.pdf	9	27	"Berger,""NothingUpMySleeve,""p."
Levine 2025.pdf	9	28	"SeeStuartSherman,""SelectionsfromtheEleventhSpectacle(TheErotic)andEighth Spectacle(People'sFaces),""ElectronicArtsIntermix,1979,www.eai.org/titles/selections-from -the-eleventh-spectacle-the-erotic-and-eighth-spectacle-people-s-faces.Gallagher-Rossanalyzes thisroutinewithaproductivefocusonlanguageandmateriality;seeGallagher-Ross,Theaters oftheEveryday,p.129."
Levine 2025.pdf	10	29	WilliamShakespeare,TheTempest,ed.PeterHolland(NewYork,2016),p.
Levine 2025.pdf	10	30	Zaloomlaterbecamewell-knownforplayingthetitlecharacterofthescienceshow Beakman'sWorld(1992–1997).
Levine 2025.pdf	12	31	"ForarecenttreatmentoftheBreadandPuppetTheater'saesthetics,ruralsetting,and lastinginfluence,seeJohnBell,""SomethingBeautifulandPowerful:Politics,Art,andBread andPuppet,""PAJ45,no.1(2023):34–"
Levine 2025.pdf	12	32	PaulZaloom,discussionwiththeauthor,Sept.2022.
Levine 2025.pdf	13	33	Ibid.
Levine 2025.pdf	13	34	SeeHeatherDavis,PlasticMatter(Durham,N.C.,2022),p.
Levine 2025.pdf	13	35	SeeAndreasMalm,FossilCapital:TheRiseofSteamPowerandtheRootsofGlobal Warming(Brooklyn,N.Y.,2016).
Levine 2025.pdf	14	36	SeeSameerFarooq,AHeapofRandomSweepings,Koffler,2021,kofflerarts.org/Exhibi tions/Gallery/Gallery-Exhibitions/Sameer-Farooq.SeealsoRebeccaSchneider,PerformingRe- mains:ArtandWarinTimesofTheatricalReenactment(NewYork,2011).
Levine 2025.pdf	14	37	"SeeGernerationXVideoArchive,""TheMondoBeyondoShow(1988),""YouTube, youtube.com/watch?v=Z-2zAY2KaVc"
Levine 2025.pdf	14	38	Ibid.SeealsoMierleLadermanUkeles:MaintenanceArt,ed.LarissaHarrisandPatricia C.Phillips(NewYork,2016).
Levine 2025.pdf	15	39	SeeKristinRoss,FastCars,CleanBodies:DecolonizationandtheReorderingofFrench Culture(Cambridge,Mass.,1966).
Levine 2025.pdf	15	40	"ChristianCarrignon,""Banlieue,""inLethéâtred'objet:Alarechercheduthéâtred'objet, ed.CarrignonandJean-LucMattéoli(Paris,2009),p.16;hereafterabbreviated""B."""
Levine 2025.pdf	16	9	"fr I o n m th u e n c d o e m rn p e a a n th y's thetableusingasystemofwiresandgrooves,bouncingthemalongtheirtracksandgiving thempuppet-likevoices;seeEvelyneLecucq,""Théâtredecuisine,Théâtredecuisine,""En scènes,30Nov.1983,fresques.ina.fr/en-scenes/fiche-media/Scenes00846/theatre-de-cuisine-theatre -de-cuisine.html.Despitethevisibilityoftheseatedperformerunderneaththetable,thisismore ofaclassicfairground-boothstyleofpuppetperformance(àlaPunchandJudy)than Sherman'sandZaloom'stabletopshows,wherethestandingperformervisiblymanipulatesthe objectswithoutanyintermediary.ThéâtredeCuisine'slaterperformanceswouldadoptthis secondmodality."
Levine 2025.pdf	17	3	Théâtredecuisine(1979).Photo©DominiquePiollet—CieThéâtredeCuisine— allrightsreserved.
Levine 2025.pdf	18	43	"SeeMaxLiboironandJoshLepawsky,DiscardStudies:Wasting,Systems,andPower (Cambridge,Mass.,2022).Intheirdifferentways,alltheseperformersattempttoactivate""the revolutionaryenergiesthatappearinthe'outmoded'""(Benjamin,""Surrealism:TheLastSnap- shotoftheEuropeanIntelligentsia,""trans.EdmundJephcott,inSelectedWritings,2:210)."
Levine 2025.pdf	18	44	SeeDonnaJ.Haraway,StayingwiththeTrouble:MakingKinintheChthulucene(Dur- ham,N.C.,2016).
Levy 2021.pdf	1	1	"AlaHlehel,""BloatedTimeandtheDeathofMeaning,""inKingdomofOlivesandAsh: WritersConfronttheOccupation,ed.AyeletWaldmanandMichaelChabon(NewYork,2017), pp.19,"
Levy 2021.pdf	1	2	Ibid.,p.
Levy 2021.pdf	1	21	CriticalInquiry47(Summer2021) ©2021byTheUniversityofChicago.00093-1896/21/4704-0003$10.00.Allrightsreserved.
Levy 2021.pdf	4	9	Seeibid.
Levy 2021.pdf	4	10	"SeeDipeshChakrabarty,ProvincializingEurope:PostcolonialThoughtandHistoricalDif- ference(Princeton,N.J.,2000).Ontimeasasiteofsocialdifference,seeJohannesFabian,Time andtheOther:HowAnthropologyMakesitsSubject(NewYork,1983),andonhowsocialcon- structionsoftimeinformcolonialandracialideologiesandanti-colonialresistance,see""S."""
Levy 2021.pdf	4	11	YehoudaShenhav,BeyondtheTwo-StateSolution:AJewishPoliticalEssay(Malden, Mass.,2012),p.6.
Levy 2021.pdf	5	14	EyalChowers,ThePoliticalPhilosophyofZionism:TradingJewishWordsforaHebraic Land(NewYork,2012),p.9.YaelZerubavelsimilarlyshowshowZionismrecreatedJewish memorybyturningfromatheologicaltoahistoricalframework;seeYaelZerubavel,Recovered Roots:CollectiveMemoryandtheMakingofIsraeliNationalTradition(Chicago,1995),p.
Levy 2021.pdf	5	15	SeeTheodorHerzl,OldNewLand[Altneuland],trans.LotteLevensohn(Princeton, N.J.,1997).
Levy 2021.pdf	6	20	"AccordingtoBennyMorris,thewarresultedinroughly5,700–5,800Jewishcasualties, onequarterofthemcivilians,representingnearlyonepercentoftheJewishcommunityinPal- estine.""Palestinianlosses...areunclear:theymayhavebeenslightlyhigher,ormuchhigher, thantheIsraelilosses""(BennyMorris,1948:AHistoryoftheFirstArab-IsraeliWar[NewHa- ven,Conn.,2008],p.406).MorrisestimatesthenumberofPalestinianrefugeesatbetween 600,000–700,000;seeMorris,TheBirthofthePalestinianRefugeeProblemRevisited(NewYork, 2004),p.604and1948,p.407."
Levy 2021.pdf	7	23	"LilaAbu-LughodandAhmadH.Sa'di,""Introduction:TheClaimsofMemory,""Nakba: Palestine,1948,andtheClaimsofMemory,ed.Abu-LughodandSa'di(NewYork,2007),p."
Levy 2021.pdf	7	24	"Setter,""TheTimeThatReturns,""p.39."
Levy 2021.pdf	8	27	S. Yizhar, Khirbet Khizeh, trans. Nicholas de Lange and Yaacob Dweck (New York, 2008), p. 104; trans. mod; hereafter abbreviated KK. See also Yizhar, Sipur Hirbet Hiz'ah (Tel Aviv, 2006), p. 75.
Levy 2021.pdf	9	28	"SeeEdwardW.Said,""ReflectionsonExile,""Granta13(Autumn1984):"
Levy 2021.pdf	9	29	"SeeSaid,""TheOne-StateSolution,""NewYorkTimes,10Jan.1999,www.nytimes.com /1999/01/10/magazine/the-one-state-solution.html"
Levy 2021.pdf	9	30	"EliasKhoury,""TheMirror:ImaginingJusticeinPalestine,""TheBostonReview,1July 2008,www.bostonreview.net/elias-koury-the-mirror-imagining-justice-in-palestine.Seealso Khoury,""TheArtofFictionNo.233,""interviewbyRobynCreswell,trans.Creswell,TheParis Review220(Spring2017):21–"
Levy 2021.pdf	9	31	Yizhar,SipurHirbetHiz'ah,p.75.
Levy 2021.pdf	10	32	ThisisaliteraltranslationfromtheHebrew.
Levy 2021.pdf	10	33	Yizhar,SipurHirbetHiz'ah,p.
Levy 2021.pdf	10	34	"IntherecentexchangeinHaaretz,HannanHevertakestheendingtosuggestthatthe narrator""evadeshisresponsibilityandleavesittoGodtoconsiderthe[im]moralityofthisact ofinjustice""(Hever,""Sugha-ometzshe-hasar"").MironsharplyobjectstoHever'sreading,ar- guingthatthesoldiers'actofexpulsionisan""injustice...thatcarrieswithitapunishment ordestructionsimilartoSodomandGomorrah....Thusthecryofprotestheardinthewhole storyculminatespreciselyinthecompletesilenceoftheending""(Miron,""YatsaazElohim"")."
Levy 2021.pdf	11	36	"Sa'di,""RepresentationsofExileandReturninPalestinianLiterature,""JournalofArabic Literature46,no.2/3(2015):"
Levy 2021.pdf	11	37	"Sa'di,""Rememberingal-NakbainaTimeofAmnesia,""Interventions10,no.3(2008): 387.Sa'disubstantiateshisargumentwithreferencetoKanafani'sReturningtoHaifa,discussed laterinthisessay."
Levy 2021.pdf	12	39	"SeeWeizman,HollowLand,p.104;AdiOphir,""ATimeofOccupation,""inTheOther Israel:VoicesofRefusalandDissent,ed.RoaneCareyandJonathanShainin(NewYork,2003), p.60,andAzoulayandOphir,BadDays(TelAviv,2002)."
Levy 2021.pdf	12	40	"SeeNurithGertzandRazYosef,""Trauma,Timeandthe'SingularPlural':TheIsraeli TelevisionSeriesFauda,""IsraelStudiesReview32(Winter2017):1–"
Levy 2021.pdf	12	41	"QuotedinPeteet,""Closure'sTemporality,""p."
Levy 2021.pdf	12	42	"MohammadMarie,BenHannigan,andAledJones,""SocialEcologyofResilienceand SumudofPalestinians,""Health22,no.1(2018):24."
Levy 2021.pdf	13	43	"SeeLeonardoSchiocchet,""PalestinianSumud:Steadfastness,RitualandTimeamong PalestinianRefugees,""BirzeitUniversityWorkingPaper,27Aug.2012,papers.ssrn.com/sol3 /papers.cfm?abstract_id=2130405"
Levy 2021.pdf	13	44	"AlexandraRijkeandToinevanTeeffelen,""ToExistIstoResist:Sumud,Heroism,and theEveryday,""JerusalemQuarterly59(2014):"
Levy 2021.pdf	13	45	"SeeSuneHaugbølle,""TheNewArabLeftand1967,""BritishJournalofMiddleEastern Studies44,no.4(2017):497–512."
Levy 2021.pdf	14	46	"DouglasR.Magrath,""AStudyof'Rijālfīal-Shams'byGhassānKanafānī,""Journalof ArabicLiterature10(1979):"
Levy 2021.pdf	14	47	GhassanKanafani,MenintheSun,inMenintheSunandOtherPalestinianStories, trans.HilaryKirkpatrick(Boulder,Colo.,1999),p.26;hereafterabbreviatedM.
Levy 2021.pdf	15	48	Seeal-Makhdu'un[TheDupes,orTheDuped],dir.TawfiqSaleh(1972).
Levy 2021.pdf	15	49	SeeBashirAbu-Manneh,ThePalestinianNovel:From1948tothePresent(Cambridge, 2016),pp.82–89.
Levy 2021.pdf	16	50	SeeGhassanKanafani,'A'idilaHayfa(Bayrut,1970)andPalestine'sChildren:Returning toHaifaandOtherStories(Boulder,Colo.,2000).
Levy 2021.pdf	16	51	"Sa'dipointsoutthatwhenthePalestinianparentsreturntofindtheirlostson,theyfind a""creatureofIsraeliculturewhogrewupin'Israelitime'""andwassocializedaccordingtoits beliefs,norms,andmetanarratives.Meanwhile,thecouple'sothersonwasbornintothe""Pal- estiniantimeofexile,alienation,andstruggletoreturn""(Sa'di,""Rememberingal-Nakba,"" p.387)."
Levy 2021.pdf	17	52	"Schiocchet,""PalestinianSumud,""pp.1,3,"
Levy 2021.pdf	17	53	Khoury,GateoftheSun,trans.HumphreyDavies(NewYork,2007),p.129.Seealso Khoury,Bab-alShams(Beirut,1998),p.129.
Levy 2021.pdf	18	55	SeeEmileHabiby,TheSecretLifeofSaeedthePessoptimist,trans.LeGassickandSalma KhadraJayyusi(NewYork,2002)andal-Waqa'i'al-gharibafiikhtifa'Sa'idAbial-Nahsal- Mutasha'il:qissa(Beirut,1974).
Levy 2021.pdf	18	56	SeethefilmtrilogyofEliaSuleiman;AdaniaShibli,Touch,trans.PaulaHaydar(North- ampton,Mass.,2010);IbtisamAzem,TheBookofDisappearance,trans.SinanAntoon(Syra- cuse,N.Y.,2019);andPalestine+100:StoriesfromaCenturyaftertheNakba,ed.Basma Ghalayini(Manchester,2019).
Levy 2021.pdf	18	57	"NadiaYaqub,""UtopiaandDystopiainPalestinianCircularJourneysfromGhassān KanafānītoContemporaryFilm,""MiddleEasternLiteratures15,no.3(2012):312."
Levy 2021.pdf	19	60	"SeeMeronBenvenisti,""TheCaseforSharedSovereignty,""TheNation,31May2007, www.thenation.com/article/archive/case-shared-sovereignty/;Shenhav,BeyondtheTwo- StateSolution;AzoulayandOphir,TheOneStateCondition:OccupationandDemocracyin Israel/Palestine(Stanford,Calif.,2012);andAliAbunimah,OneCountry:ABoldProposalto EndtheIsraeli-PalestinianImpasse(NewYork,2006)."
Levy 2021.pdf	19	61	"Yaqub,""UtopiaandDystopiainPalestinianCircularJourneysfromGhassānKanafānī toContemporaryFilm,""p.308."
Levy 2021.pdf	20	64	"SeeSayedKashua,""Cinderella,""trans.VivianEden,WordswithoutBorders,Dec.2006, www.wordswithoutborders.org/article/cinderella"
Levy 2021.pdf	20	65	"SeeAlmogBehar,""Anaminal-yahud,""inAnaminal-yahud[IAmoftheJews](Tel Aviv,2008),pp.65–76."
Levy 2021.pdf	21	66	NationEstate,dir.LarissaSansour(2012).
Levy 2021.pdf	21	67	IntheFutureTheyAtefromtheFinestPorcelain,dir.Sansour(2015).
Levy 2021.pdf	21	68	Ibid.
Levy 2021.pdf	22	1	NationEstate—Poster,paperprint,100×150cm,dir.LarissaSansour(2012).
Levy 2021.pdf	23	69	YourFatherWasBorn100YearsOldandSoWastheNakba,dir.RazanAlSalah(2017).
Levy 2021.pdf	23	70	Ibid.
Lewis 2019.pdf	1	1	Ultra-red,ProtocolsfortheSoundofFreedom,2012,issuu.com/arika/docs/procotolsfor asoundoffreedom,p.6.PublishedforArika'sASurveyIsaProcessofListeningprogramas partofthe2012WhitneyBiennial. CriticalInquiry45(Winter2019) ©2019byTheUniversityofChicago.00093-1896/19/4502-0010$10.00.Allrightsreserved. 434
Lewis 2019.pdf	3	4	"Lewis,""TooManyNotes:Computers,ComplexityandCultureinVoyager,""Leonardo MusicJournal10(2000):"
Lewis 2019.pdf	3	5	"SeeArnoldI.Davidson,""SpiritualExercises,Improvisation,andMoralPerfectionism: WithSpecialReferencetoSonnyRollins,""inTheOxfordHandbookofCriticalImprovisation Studies,ed.LewisandBenjaminPiekut,2vols.(NewYork,2016),1:523–"
Lewis 2019.pdf	3	6	"Davidsonetal.,""ImprovisationandEthics:AConversation,""TheCenterforJazzStud- iesatColumbiaUniversity,13Nov.2008,jazzstudiesonline.org/content/improvisation-and -ethics-conversation;hereafterabbreviated""IE."""
Lewis 2019.pdf	4	7	"SeeDavidson,""InPraiseofCounter-Conduct,""HistoryoftheHumanSciences24(Oct. 2011):25–"
Lewis 2019.pdf	4	8	"FarahJasmineGriffin,""WhoSetYouFlowin'?"":TheAfrican-AmericanMigrationNarra- tive(NewYork,1995),p.16."
Lewis 2019.pdf	5	9	MonikaSzewczyk,Televisionism,UChicagoArts,2012,arts.uchicago.edu/logan-center /logan-center-exhibitions/archive/televisionism
Lewis 2019.pdf	5	10	Ibid.
Lewis 2019.pdf	6	11	"LewisandDavidson,""OnImprovisation,""Televisionism,vimeo.com/71972632;hereafter abbreviated""OI."""
Lewis 2019.pdf	6	12	"Buzzarian,""AttheAAR,ArnoldDavidsonandGeorgeLewison'ImprovisationasaWay ofLife',""30June2010,www.youtube.com/watch?v=NYPIPllQzyc;hereafterabbreviated""AAR."""
Lewis 2019.pdf	7	13	"GilbertRyle,""Improvisation,""Mind85(Jan.1976):"
