target_id,title,author,year,candidate_count,decision,selected_qid,alternative_qids,confidence,issue_codes,reason,resolution_stage,decision_source,model,prompt_sha256,context_safe_fallback
OL43485576W,Redgauntlet,"Scott, Walter",1900,13,MATCH,Q3422871,[],high,[],"Q3422871 is the work-level novel Redgauntlet by Walter Scott, matching the target title and author. The 1900 target year is consistent with a later edition, while the other exact-title candidates are edition-level items.",llm_judge,gpt-5.6-luna_v6,gpt-5.6-luna,f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da,False
OL44693821W,The man without a country,"Hale, Edward Everett",1894,9,MATCH,Q7750004,[],high,[],"Q7750004 is a work-level literary item with the exact title and the matching author Edward Everett Hale. The other exact-title candidates are films or an album, while the supplied 1894 year is compatible as publication metadata for the short story.",llm_judge,gpt-5.6-luna_v6,gpt-5.6-luna,f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da,False
OL44959243W,"Afloat in the forest, or, A voyage among the tree-tops",Mayne Reid,1884,10,MATCH,Q124093553,[],high,"[""title_variant""]","The candidate is the work-level novel Afloat in the Forest by Thomas Mayne Reid, matching the target's main title and author. The target's expanded subtitle and later 1884 date are consistent with a title variant or later edition of the 1868 work.",llm_judge,gpt-5.6-luna_v6,gpt-5.6-luna,f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da,False
OL462042W,"Sentimental Tommy (The Works of J.M. Barrie, Vol 5)",J. M. Barrie,1896,10,MATCH,Q124086438,[],high,"[""title_variant""]","Q124086438 is the 1896 work-level novel by J. M. Barrie, titled “Sentimental Tommy: The Story of his Boyhood.” The target's parenthetical “The Works of J.M. Barrie, Vol 5” is edition/series context rather than a distinct work title.",llm_judge,gpt-5.6-luna_v6,gpt-5.6-luna,f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da,False
OL4693172W,Edward Barry (South Sea pearler),Louis Becke,1900,9,MATCH,Q121819964,[],high,[],"The candidate has the matching title, 1900 publication date, work-level literary classification, and author George Lewis Becke, whose name corresponds to the target's Louis Becke catalog form.",llm_judge,gpt-5.6-luna_v6,gpt-5.6-luna,f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da,False
OL54139W,Eve's Diary,Mark Twain,1904,11,MATCH,Q2293598,[],high,[],"Q2293598 is the work-level literary work titled ""Eve's Diary"" by Mark Twain. The 1906 Wikidata date is compatible with the target's 1904 bibliographic year as a publication-date variation.",llm_judge,gpt-5.6-luna_v6,gpt-5.6-luna,f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da,False
OL5681284W,The story of a New Zealand river,Jane Mander,1920,1,MATCH,Q42195977,[],high,[],"Q42195977 is a work-level literary work with the exact title and the correct author, Jane Mander.",llm_judge,gpt-5.6-luna_v6,gpt-5.6-luna,f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da,False
OL82922W,The Unvanquished,William Faulkner,1938,11,MATCH,Q2717946,[],high,[],"Q2717946 is a work-level literary item titled The Unvanquished, authored by William Faulkner, with a matching 1938 publication date. The other exact-title candidates are films, an archival item, or a disambiguation page.",llm_judge,gpt-5.6-luna_v6,gpt-5.6-luna,f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da,False
OL8729585W,Bella Donna,Robert Smythe Hichens,1911,14,MATCH,Q85746443,[],high,[],"Q85746443 is a work-level literary item titled ""Bella Donna"" by Robert Smythe Hichens, matching the target exactly. Its 1909 date differs from the supplied 1911 year but is supporting metadata rather than a hard constraint.",llm_judge,gpt-5.6-luna_v6,gpt-5.6-luna,f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da,False
OL876504W,Seta,Alessandro Baricco,1920,13,MATCH,Q960929,[],high,[],"Q960929 is the work-level 1996 novel by Alessandro Baricco with the exact Italian title ""Seta"". The target year appears inconsistent but does not outweigh the matching title, author, and literary-work identity.",llm_judge,gpt-5.6-luna_v6,gpt-5.6-luna,f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da,False
OL10349702W,The dream merchants,"Robbins, Harold",1949,11,MATCH,Q7730932,[],high,[],"Q7730932 is a work-level literary item explicitly titled The Dream Merchants, authored by Harold Robbins, with a matching 1949 publication date. The other exact-title candidates are a disambiguation page and a television miniseries.",llm_judge,gpt-5.6-luna_v6,gpt-5.6-luna,f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da,False
OL10515334W,Harriet Hume,Rebecca West,1929,9,MATCH,Q42185068,[],high,[],"Q42185068 is a work-level literary item titled ""Harriet Hume,"" authored by Rebecca West, with a 1929 publication date matching the target.",llm_judge,gpt-5.6-luna_v6,gpt-5.6-luna,f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da,False
OL1085007W,The king of the archers,René Bazin,1934,10,MATCH,Q18018677,[],high,"[""title_variant""]","The target is an English translation of René Bazin's 1929 French literary work ""Le Roi des archers"". Q18018677 is the matching work-level item; the 1934 translation wording and publication year describe a manifestation of that work.",llm_judge,gpt-5.6-luna_v6,gpt-5.6-luna,f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da,False
OL1124022W,"Ormond, a tale","Edgeworth, Maria",1895,9,MATCH,Q7103428,[],high,"[""title_variant""]","Q7103428 is the work-level literary item for Ormond, a novel by Maria Edgeworth; the target's 1895 date represents a later edition, and the title variant 'Ormond, a tale' is compatible.",llm_judge,gpt-5.6-luna_v6,gpt-5.6-luna,f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da,False
OL144821W,Burning Daylight,Jack London,1910,14,MATCH,Q4127106,[],high,[],"Q4127106 is a work-level literary item explicitly titled ""Burning Daylight,"" authored by Jack London (Q45765), and dated 1910, matching the target.",llm_judge,gpt-5.6-luna_v6,gpt-5.6-luna,f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da,False
OL151966W,Henry and Ribsy,"Cleary, Beverly.",1923,7,MATCH,Q5730688,[],high,[],"Q5730688 is a work-level literary item with the exact title ""Henry and Ribsy"" and Beverly Cleary as author.",llm_judge,gpt-5.6-luna_v6,gpt-5.6-luna,f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da,False
OL16031383W,Signed with their honour,James Aldridge,1942,9,MATCH,Q21162254,[],high,[],"Q21162254 is a work-level literary item explicitly titled ""Signed with Their Honour"" and authored by James Aldridge, matching the target title and author.",llm_judge,gpt-5.6-luna_v6,gpt-5.6-luna,f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da,False
OL17606669W,The citadel,A. J. Cronin,1937,13,MATCH,Q2264850,[],high,[],"Q2264850 is the 1937 novel The Citadel by A. J. Cronin, with exact title, author, and publication-year agreement, and it is represented as a work-level item.",llm_judge,gpt-5.6-luna_v6,gpt-5.6-luna,f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da,False
OL1794496W,By Pike And Dyke A Tale Of The Rise Of The Dutch Republic,G. A. Henty,1880,10,MATCH,Q124081970,[],high,[],"Q124081970 is a work-level literary item by G. A. Henty titled “By Pike and Dyke: A Tale of the Rise of the Dutch Republic,” directly matching the target. The 1890 date is compatible with the target's 1880 date as a later edition or cataloging variation.",llm_judge,gpt-5.6-luna_v6,gpt-5.6-luna,f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da,False
OL1825438W,Black narcissus,Rumer Godden,1939,14,MATCH,Q42187379,[],high,[],"Q42187379 is a work-level novel titled Black Narcissus by Rumer Godden, exactly matching the target title and author.",llm_judge,gpt-5.6-luna_v6,gpt-5.6-luna,f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da,False
OL1890171W,An author bites the dust,Arthur William Upfield,1948,10,MATCH,Q127295608,[],high,[],"Q127295608 is a work-level literary item with the exact title, matching author Arthur Upfield, and matching 1948 publication year.",llm_judge,gpt-5.6-luna_v6,gpt-5.6-luna,f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da,False
OL194963W,A Minor Operation,Alfred W Stewart,1937,1,MATCH,Q125804023,[],high,[],"The candidate has the exact target title, matching 1937 date, and author Alfred Walter Stewart, which corresponds to the target's catalog-style name Alfred W Stewart. It is identified as a novel/written work rather than an edition or derivative.",llm_judge,gpt-5.6-luna_v6,gpt-5.6-luna,f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da,False
OL1997113W,Slave today,George Samuel Schuyler,1931,5,MATCH,Q65078141,[],high,"[""title_variant""]","Q65078141 is a 1931 literary work identified as the novel Slaves Today by George Schuyler, matching the target author, year, and near-exact title variant.",llm_judge,gpt-5.6-luna_v6,gpt-5.6-luna,f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da,False
OL2022009W,The story of Sir Launcelot and his companions,Howard Pyle,1907,9,MATCH,Q19896199,[],high,[],Q19896199 is a work-level literary item with the exact target title and author Howard Pyle.,llm_judge,gpt-5.6-luna_v6,gpt-5.6-luna,f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da,False
OL2068287W,Santo,Antonio Fogazzaro,1906,14,MATCH,Q3792929,[],high,"[""title_variant""]","Q3792929 is the work-level novel Il Santo, also titled Santo, written by Antonio Fogazzaro. Its 1905 publication date is compatible with the target's 1906 year as a later edition or cataloging date.",llm_judge,gpt-5.6-luna_v6,gpt-5.6-luna,f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da,False
OL27446225W,Urn Burial,Robert Westall,1924,9,MATCH,Q7900769,[],high,[],"Q7900769 is a work-level literary item with the exact title “Urn Burial” and matching author Robert Westall. The supplied 1924 year conflicts with the item's 1987 publication date, but publication year is supporting evidence only and the title-author identity is affirmative.",llm_judge,gpt-5.6-luna_v6,gpt-5.6-luna,f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da,False
OL32033199W,Devil in the flesh,Raymond Radiguet,1932,14,MATCH,Q371371,[],high,"[""title_variant""]","Q371371 is the work-level novel by Raymond Radiguet, Le Diable au corps, whose English translation is titled Devil in the Flesh. Q107999752 is an edition/version and should be normalized to the work-level item.",llm_judge,gpt-5.6-luna_v6,gpt-5.6-luna,f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da,False
OL34633895W,The little minister,J. M. Barrie,1898,9,MATCH,Q42185785,[],high,[],"Q42185785 is the work-level novel The Little Minister by J. M. Barrie. The 1898 target year is compatible with a later edition of the novel, while Q139025799 represents Barrie's distinct dramatic adaptation.",llm_judge,gpt-5.6-luna_v6,gpt-5.6-luna,f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da,False
OL37979386W,"Young Visiters or, Mr. Salteena's Plan",Daisy Ashford,1919,2,MATCH,Q4053883,[],high,"[""title_variant""]","Q4053883 is a 1919 written work by Daisy Ashford titled The Young Visiters, the standard shortened title corresponding to the target's full title Young Visiters or, Mr. Salteena's Plan.",llm_judge,gpt-5.6-luna_v6,gpt-5.6-luna,f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da,False
OL38768651W,The downfall,Emile Zola,1914,12,MATCH,Q2409203,[],high,"[""title_variant""]","Q2409203 is Émile Zola's work-level novel La Débâcle, whose English aliases include The Downfall and The Debacle. The 1914 Open Library evidence identifies a translation by E. A. Vizetelly, so the target resolves to this underlying literary work rather than an edition.",llm_judge,gpt-5.6-luna_v6,gpt-5.6-luna,f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da,False
OL39425392W,A chapter of adventures,G. A. Henty,1911,10,MATCH,Q124082090,[],high,"[""title_variant""]","Q124082090 is the work-level 1891 novel by G. A. Henty titled ""Chapter of Adventures: or, Through the Bomb..."", which corresponds to the target's abbreviated title ""A chapter of adventures"". The 1911 target year is consistent with a later edition or reprint.",llm_judge,gpt-5.6-luna_v6,gpt-5.6-luna,f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da,False
OL4014985W,In the line,Albertus T. Dudley,1905,1,MATCH,Q96245586,[],high,[],"The candidate has the exact matching title and identifies Albertus T. Dudley as the author. It is represented as a book-level item with no indication of being an edition, translation, or adaptation.",llm_judge,gpt-5.6-luna_v6,gpt-5.6-luna,f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da,False
OL42125254W,The young Cosima,"Richardson, Henry Handel",1939,7,MATCH,Q28401919,[],high,[],"Q28401919 is a work-level novel titled The Young Cosima by Henry Handel Richardson, matching the target title, author, and 1939 publication year.",llm_judge,gpt-5.6-luna_v6,gpt-5.6-luna,f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da,False
OL42471542W,Penrod,Booth Tarkington,1914,12,MATCH,Q7164623,[],high,[],"Q7164623 is the 1914 literary work Penrod by Booth Tarkington, matching the target title, author, and year.",llm_judge,gpt-5.6-luna_v6,gpt-5.6-luna,f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da,False
OL44853471W,"Waverley, or 'Tis sixty years since","Scott, Walter",1880,9,MATCH,Q678251,[],high,[],"Q678251 is the work-level literary item for Walter Scott's 1814 novel, with the stated title ""Waverley; or, 'Tis Sixty Years Since"". The target year reflects an edition date, while the supplied candidate correctly represents the underlying work.",llm_judge,gpt-5.6-luna_v6,gpt-5.6-luna,f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da,False
OL4501699W,An eye for a tooth,Dornford Yates,1943,14,MATCH,Q96372008,[],high,[],"Q96372008 is the 1943 adventure novel An Eye for a Tooth by Dornford Yates, matching the target title, author, and year.",llm_judge,gpt-5.6-luna_v6,gpt-5.6-luna,f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da,False
OL4785082W,All sail set,Armstrong Sperry,1935,2,MATCH,Q4729295,[],high,[],"Q4729295 is a literary work titled ""All Sail Set"" by Armstrong Sperry, matching the target title and author. The other candidate is a different work, ""Call It Courage.""",llm_judge,gpt-5.6-luna_v6,gpt-5.6-luna,f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da,False
OL510013W,A man could stand up,Ford Madox Ford,1926,9,MATCH,Q4658064,[],high,[],"Q4658064 is a work-level novel titled ""A Man Could Stand Up"" by Ford Madox Ford, with a matching 1926 publication date and exact author identity.",llm_judge,gpt-5.6-luna_v6,gpt-5.6-luna,f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da,False
OL5189167W,"The washer of the ford, and other legendary moralities",Fiona Macleod,1896,11,MATCH,Q124092053,[],high,[],"Exact title and 1896 date match the target, and the candidate is a work-level literary item authored by William Sharp, the writer who used Fiona Macleod as a pseudonym.",llm_judge,gpt-5.6-luna_v6,gpt-5.6-luna,f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da,False
OL627080W,Машенька (Mašenka),Vladimir Vladimirovich Nabokov,1926,10,MATCH,Q2996966,[],high,[],Q2996966 is the work-level novel by Vladimir Nabokov with the exact Russian title Машенька and matching 1926 publication year; Mary is its English title.,llm_judge,gpt-5.6-luna_v6,gpt-5.6-luna,f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da,False
OL6913247W,The crouching beast,Valentine Williams,1928,9,MATCH,Q130633401,[],high,[],"Q130633401 is a work-level item for the 1928 novel The Crouching Beast by Valentine Williams, exactly matching the target title, author, and year.",llm_judge,gpt-5.6-luna_v6,gpt-5.6-luna,f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da,False
OL100237W,The Financier,Theodore Dreiser,1912,6,MATCH,Q577607,[],high,[],"Q577607 is a work-level literary item explicitly titled ""The Financier,"" authored by Theodore Dreiser, and dated 1912, matching the target.",llm_judge,gpt-5.6-luna_v6,gpt-5.6-luna,f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da,False
OL1174832W,The forbidden territory,Dennis Wheatley,1933,10,MATCH,Q7734744,[],high,[],"Q7734744 is a work-level literary item with the exact title and matching author Dennis Wheatley, corresponding to the 1933 target work.",llm_judge,gpt-5.6-luna_v6,gpt-5.6-luna,f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da,False
OL1174971W,吾輩は猫である,Sōseki Natsume,1905,9,MATCH,Q35690,[],high,[],"Q35690 is a work-level literary item for Natsume Sōseki's novel, with the exact Japanese title 吾輩は猫である and matching author. The other exact-title candidate is a 1975 film, while the remaining close-title candidates are edition-level items.",llm_judge,gpt-5.6-luna_v6,gpt-5.6-luna,f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da,False
OL1259806W,Poète assassiné,Guillaume Apollinaire,1923,8,MATCH,Q15943476,[],high,"[""title_variant""]","Q15943476 is a work-level literary item titled “Le Poète assassiné,” an author-matching French title variant of the target. The other close candidate is an English-titled collection and does not provide stronger evidence for the French target.",llm_judge,gpt-5.6-luna_v6,gpt-5.6-luna,f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da,False
OL1337078W,Heavy Weather,P. G. Wodehouse,1933,14,MATCH,Q939586,[],high,[],"Q939586 is a work-level item titled ""Heavy Weather"" by P. G. Wodehouse, with matching 1933 publication date and exact author/title evidence.",llm_judge,gpt-5.6-luna_v6,gpt-5.6-luna,f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da,False
OL1418180W,Tarzan and the lion man,Edgar Rice Burroughs,1934,6,MATCH,Q370285,[],high,[],"Q370285 is a work-level literary item with the exact title, matching author Edgar Rice Burroughs, and a compatible 1934 publication date.",llm_judge,gpt-5.6-luna_v6,gpt-5.6-luna,f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da,False
OL144820W,Adventure,Jack London,1911,12,MATCH,Q3202732,[],high,[],"Q3202732 is a work-level literary item explicitly identified as the 1911 novel Adventure by Jack London, matching the target title, author, and year.",llm_judge,gpt-5.6-luna_v6,gpt-5.6-luna,f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da,False
OL1449080W,Doctor Dolittle's garden,Hugh Lofting,1927,10,MATCH,Q5287314,[],high,[],"Q5287314 is a work-level literary item with the exact title, matching author Hugh Lofting, and publication year 1927.",llm_judge,gpt-5.6-luna_v6,gpt-5.6-luna,f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da,False
OL1455294W,The fugitive,John Grane,1940,7,MATCH,Q107057900,[],medium,"[""title_variant""]","The target's author John Grane is a pseudonym associated with Ulrich Alexander Boschwitz, and the 1940 translated work is bibliographically consistent with Boschwitz's 1938 novel The Passenger. The target title appears to be an alternate English title; the supplied 2019 item is only an edition and should not be selected.",llm_judge,gpt-5.6-luna_v6,gpt-5.6-luna,f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da,False
OL15399488W,Crescent Dawn,Clive Cussler,1898,8,MATCH,Q5184357,[],high,[],"Q5184357 is the work-level item titled ""Crescent Dawn"" by Clive Cussler (with Dirk Cussler), matching the target title and author. The target year 1898 conflicts with the item's 2010 publication date but is not sufficient to outweigh the direct title and authorship evidence.",llm_judge,gpt-5.6-luna_v6,gpt-5.6-luna,f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da,False
OL15843751W,Le livre de mon ami,Anatole France,1885,7,MATCH,Q3224010,[],high,[],"Q3224010 is a work-level written work by Anatole France with the exact title ""Le Livre de mon ami"" and publication date 1885, matching the target.",llm_judge,gpt-5.6-luna_v6,gpt-5.6-luna,f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da,False
OL17689964W,Guy Rivers,"Simms, William Gilmore",1885,9,MATCH,Q124083463,[],high,"[""title_variant""]","Q124083463 is the work-level 1835 novel by William Gilmore Simms titled “Guy Rivers, the Outlaw: A Tale of Georgia,” which corresponds to the target’s shortened title “Guy Rivers.” The 1885 target year is consistent with a later edition.",llm_judge,gpt-5.6-luna_v6,gpt-5.6-luna,f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da,False
OL1794666W,The Lion of the North,G. A. Henty,1880,8,MATCH,Q124088654,[],high,"[""title_variant""]","The candidate is a work-level literary item by G. A. Henty whose title begins with the target title and includes its known subtitle, ""A Tale of the Times..."". The 1886 date conflicts with the target year but is supporting metadata only and does not outweigh the strong title and author identity evidence.",llm_judge,gpt-5.6-luna_v6,gpt-5.6-luna,f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da,False
OL1799865W,Silversheene,Clarence Hawkes,1924,5,MATCH,Q123474112,[],high,[],"Q123474112 explicitly represents the 1924 novel Silversheene by Clarence Hawkes, matching the target title, author, year, and work-level literary classification.",llm_judge,gpt-5.6-luna_v6,gpt-5.6-luna,f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da,False
OL1948311W,The Castle of Adventure,Enid Blyton,1946,10,MATCH,Q7721586,[],high,[],"Q7721586 is a literary work explicitly titled ""The Castle of Adventure,"" authored by Enid Blyton, with a matching 1946 publication date. The similarly titled film is a separate adaptation-related entity and is not the target work.",llm_judge,gpt-5.6-luna_v6,gpt-5.6-luna,f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da,False
OL1948675W,Five Go Off in a Caravan,Enid Blyton,1946,9,MATCH,Q1931970,[],high,[],"Q1931970 is a work-level novel with the exact title, matching author Enid Blyton, and matching 1946 publication year.",llm_judge,gpt-5.6-luna_v6,gpt-5.6-luna,f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da,False
OL276323W,A bundle of letters,"James, Henry",1880,22,MATCH,Q4655683,[],high,[],"Q4655683 is the work-level short story A Bundle of Letters by Henry James, with an exact title and author match; its December 1879 publication date is consistent with the target's approximate 1880 year.",llm_judge,gpt-5.6-luna_v6,gpt-5.6-luna,f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da,False
OL29265925W,Ashenden,W. Somerset Maugham,1947,12,MATCH,Q1304286,[],high,"[""title_variant""]","Q1304286 is the work-level novel Ashenden: Or the British Agent by W. Somerset Maugham, matching the target's shortened title and author. The 1947 year is consistent with a later edition rather than the work's original 1928 publication.",llm_judge,gpt-5.6-luna_v6,gpt-5.6-luna,f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da,False
OL39084W,The arrow of gold,"Conrad, Joseph",1919,13,MATCH,Q860023,[],high,[],"Q860023 is the work-level literary item titled The Arrow of Gold, authored by Joseph Conrad, with a matching 1919 publication date.",llm_judge,gpt-5.6-luna_v6,gpt-5.6-luna,f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da,False
OL39442105W,Ninety-three,Victor Hugo,1886,3,MATCH,Q199940,[],high,[],"Q199940 is the work-level novel by Victor Hugo, with the target title “Ninety-three” and the French title “Quatrevingt-treize.” The Open Library evidence identifies the target edition as a translation of this work.",llm_judge,gpt-5.6-luna_v6,gpt-5.6-luna,f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da,False
OL43908434W,The rubber band,Rex Stout,1943,7,MATCH,Q3954624,[],high,[],"Q3954624 is a work-level item titled “The Rubber Band” by Rex Stout, with exact title and author matches. The differing 1936 publication date is compatible with the target representing a later edition.",llm_judge,gpt-5.6-luna_v6,gpt-5.6-luna,f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da,False
OL449548W,Young Doctor Galahad,Elizabeth Seifert,1938,2,MATCH,Q125924340,[],high,[],"Q125924340 has the exact title and is explicitly described as the 1938 novel by Elizabeth Seifert, matching the target. Q136813445 is a different novel, Bachelor Doctor.",llm_judge,gpt-5.6-luna_v6,gpt-5.6-luna,f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da,False
OL472388W,Why Didn't they Ask Evans?,Agatha Christie,1934,11,MATCH,Q1141184,[],high,[],"Q1141184 is a work-level literary item explicitly titled ""Why Didn't They Ask Evans?"", authored by Agatha Christie, and dated 1934, matching the target. The other exact-title candidates are television adaptations or unrelated works.",llm_judge,gpt-5.6-luna_v6,gpt-5.6-luna,f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da,False
OL505790W,Stories of love and intrigue from The mixture as before,W. Somerset Maugham,1947,8,MATCH,Q27862469,[],medium,"[""title_variant""]","The target explicitly identifies itself as stories from The Mixture as Before, and Q27862469 is the work-level item for Maugham's 1940 short-story collection. The 1947 wording is best treated as a bibliographic title variant or selected-edition manifestation of that underlying collection.",llm_judge,gpt-5.6-luna_v6,gpt-5.6-luna,f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da,False
OL505935W,Mrs Craddock,W. Somerset Maugham,1902,9,MATCH,Q178788,[],high,[],"Q178788 has the exact title Mrs Craddock, matches William Somerset Maugham, and is explicitly described as the 1902 novel, corresponding to the target abstract literary work.",llm_judge,gpt-5.6-luna_v6,gpt-5.6-luna,f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da,False
OL52269W,Tono-Bungay,H. G. Wells,1890,6,MATCH,Q1535422,[],high,[],"Q1535422 is a work-level literary item for the novel Tono-Bungay by H. G. Wells, with exact title and author matches. Q121938445 is a 1925 Czech edition and is not the appropriate abstract-work representation.",llm_judge,gpt-5.6-luna_v6,gpt-5.6-luna,f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da,False
OL5730387W,The nine unknown,Talbot Mundy,1924,10,MATCH,Q1155066,[],high,[],"Q1155066 has the exact title ""The Nine Unknown,"" matches author Talbot Mundy, and represents a work-level written work. Its 1923 date is compatible with the target's 1924 record as a publication-year discrepancy.",llm_judge,gpt-5.6-luna_v6,gpt-5.6-luna,f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da,False
OL61548W,The war of the Wenuses,Charles L. Graves,1898,3,MATCH,Q124090563,[],medium,[],"Q124090563 is a work-level item with the exact title and matching 1898 date. The apparent author discrepancy is explained by the Open Library responsibility note, which identifies Charles L. Graves as a translator alongside E. V. Lucas; the candidate represents the underlying literary work rather than an edition.",llm_judge,gpt-5.6-luna_v6,gpt-5.6-luna,f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da,False
OL64391W,"Those barren leaves, a novel",Aldous Huxley,1925,9,MATCH,Q7796809,[],high,[],"Q7796809 is the work-level literary item for Those Barren Leaves, matching the target title, author Aldous Huxley, and 1925 publication year.",llm_judge,gpt-5.6-luna_v6,gpt-5.6-luna,f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da,False
OL65897W,The Dharma Bums,Jack Kerouac,1950,7,MATCH,Q1493270,[],high,[],"Q1493270 is a work-level literary item titled ""The Dharma Bums"" by Jack Kerouac, matching the target title and author. The differing supplied year does not outweigh the strong title and authorship evidence.",llm_judge,gpt-5.6-luna_v6,gpt-5.6-luna,f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da,False
OL6753091W,Marie-Claire,"Audoux, Marguerite",1910,8,MATCH,Q3291666,[],high,[],"Q3291666 is the work-level literary item for Marie-Claire, with an exact title match, Marguerite Audoux as author, and a matching 1910 publication date.",llm_judge,gpt-5.6-luna_v6,gpt-5.6-luna,f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da,False
OL7977270W,Household Tales,Grimm Brothers.,1946,7,MATCH,Q163027,[],high,"[""title_variant""]","Q163027 is the work-level item for the Grimm brothers' collection, with aliases including Children's and Household Tales and Grimms' Fairy Tales. The other matching-title candidates are specific editions, translations, or volumes.",llm_judge,gpt-5.6-luna_v6,gpt-5.6-luna,f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da,False
